titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
Amsafe adhiere al paro nacional docente de la Ctera del 14 de octubre,web,Hace 2 semanas,https://www.ellitoral.com/educacion/amsafe-ctera-paro-financiamiento-salario-fonid-protesta-nacional_0_Nu21klcweW.html&ved=2ahUKEwinp6PO3ruQAxVED1kFHY_ZNZoQxfQBegQIAxAC&usg=AOvVaw02985rTSJeP-ewmehs0ZM_,False,False,False,,,"['Amsafe', 'Ctera']",Adhesión a un paro nacional docente y actividades de movilización.,,"La noticia menciona movilizaciones y actividades, pero no indica que haya habido suspensión de clases programadas, por lo que no se considera un paro docente verdadero.","Amsafe se une al paro nacional docente de Ctera programado para el 14 de octubre, con movilizaciones en Santa Fe.",14 de octubre,movilización,"{'pais': 'Argentina', 'ciudad': 'Santa Fe'}","Este miércoles, además, habrá movilizaciones y actividades en distintos lugares de la provincia como parte del plan de lucha. En Santa Fe, a las 18,...",paro educativo nacional Colombia 2023,2025-10-24 02:00:29,media
"Luego del paro de maestros y de trabajadores de la educación, convocan a otro que sería indefinido en el país",web,Hace 1 mes,https://www.lapatria.com/educacion/luego-del-paro-de-maestros-y-de-trabajadores-de-la-educacion-convocan-otro-que-seria&ved=2ahUKEwinp6PO3ruQAxVED1kFHY_ZNZoQxfQBegQIAhAC&usg=AOvVaw3nCz158gRcKSr79Efhf56A,False,False,False,,,[],"Exigen salud, mejoras laborales y garantías para enseñar.",,"La noticia menciona jornadas de protesta y convocatorias a un paro indefinido, pero no se especifica que haya habido suspensión de clases programadas.",Los sindicatos en educación en Colombia están organizando protestas para exigir mejoras laborales y garantías para la enseñanza.,,protesta,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Los sindicatos en educación y formación en Colombia continúan con jornadas de protesta para exigir salud, mejoras laborales, garantías para enseñar,...",paro educativo nacional Colombia 2023,2025-10-24 02:00:29,media
Paro nacional indefinido en educación en Colombia se definiría el 12 de septiembre,web,Hace 1 mes,https://www.elnuevosiglo.com.co/nacion/sindicatos-de-educacion-advierten-paro-nacional-indefinido&ved=2ahUKEwinp6PO3ruQAxVED1kFHY_ZNZoQxfQBegQIARAC&usg=AOvVaw1HxTFXcZDe8duQaSuMUazi,False,False,False,,,['Sintrenal'],Demandas de los funcionarios administrativos del sector educativo.,,"La noticia menciona un paro nacional indefinido, pero no se especifica que haya habido suspensión de clases programadas, lo que indica que no se trata de un paro docente verdadero.","El Sindicato de Empleados y Trabajadores de la Educación (Sintrenal) anunció un paro nacional indefinido que se definirá el 12 de septiembre, involucrando a más de 30.000 funcionarios administrativos.",12 de septiembre,paro nacional indefinido,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",El Sindicato de Empleados y Trabajadores de la Educación (Sintrenal) anunció que más de 30.000 funcionarios administrativos del sector educativo en Colombia...,paro educativo nacional Colombia 2023,2025-10-24 02:00:29,media
Paro de empleados administrativos pone en vilo a colegios públicos: posible cierre desde el 15 de septiembre,web,Hace 1 mes,https://www.pulzo.com/nacion/paro-de-sintrenal-2025-cierre-de-colegios-publicos-en-colombia-por-deudas-salariales-y-nivelacion-PP4772249A&ved=2ahUKEwinp6PO3ruQAxVED1kFHY_ZNZoQxfQBegQIBBAC&usg=AOvVaw2VSTpC7jKSByfVIyza44Mg,False,False,False,,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","La noticia no reporta un paro docente, sino que se enfoca en otros temas relacionados con la educación y la política.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}",Sintrenal anuncia paro escalonado desde el 8 de septiembre: exigen pago de deudas laborales. Cierre de colegios públicos en Colombia está en riesgo.,paro educativo nacional Colombia 2023,2025-10-24 02:00:29,media
La UNLP arranca la primera de dos jornadas de paro para reclamar por la Ley de Financiamiento Universitario,web,Hace 2 días,https://www.0221.com.ar/universidad/la-unlp-arranca-la-primera-dos-jornadas-paro-reclamar-la-ley-financiamiento-universitario-n117825&ved=2ahUKEwiqhpHQ3ruQAxUoEmIAHckRJY4QxfQBegQICBAC&usg=AOvVaw1_7-i7DBXrxm8TzHyWy4-t,True,True,False,,2.0,[],Exigen la promulgación de la Ley de Financiamiento Universitario.,,Se considera un paro docente porque se menciona que los docentes se sumarán a la suspensión de clases programadas el miércoles.,"Los nodocentes de la UNLP inician un paro para exigir la Ley de Financiamiento Universitario, con la participación de docentes en la segunda jornada.","día, mes, año",paro docente,"{'pais': 'Argentina', 'ciudad': 'La Plata', 'localidades': []}",Los nodocentes de la UNLP paran este martes y los docentes se sumarán el miércoles. Exigen que el Gobierno promulgue Ley de Financiamiento Universitario.,suspensión de clases por paro docente 2023,2025-10-24 02:00:34,media
"Por el paro de ATE, escuelas tandilenses suspenden las clases del jueves",web,Hace 3 días,https://www.eldiariodetandil.com/nota-por-el-paro-de-ate--escuelas-tandilenses-suspenden-las-clases-del-jueves-95427&ved=2ahUKEwiqhpHQ3ruQAxUoEmIAHckRJY4QxfQBegQIBhAC&usg=AOvVaw0N72GXbgNV5dckKbddmNwr,True,True,False,,1.0,"['ATE', 'CTA']",Protestas contra la reforma de la Constitución en la provincia de Jujuy.,,"Se considera un paro docente verdadero porque se suspendieron las clases en las escuelas de Tandil debido a la adhesión al paro de ATE, lo que impidió la realización de actividades educativas programadas.","El paro de ATE en Tandil resultó en la suspensión de clases el 22 de junio de 2023, en protesta por la reforma constitucional en Jujuy.",22/06/2023,paro docente,"{'pais': 'Argentina', 'ciudad': 'Tandil', 'localidades': []}","En el marco de las protestas contra la reforma de la Constitución en la provincia de Jujuy, que el domingo dejaron manifestantes heridos y detenidos,...",suspensión de clases por paro docente 2023,2025-10-24 02:00:34,media
Docentes y no docentes de la UNLP paran en medio del conflicto por la Ley de Financiamiento Universitario,web,Hace 3 días,https://www.0221.com.ar/universidad/los-docentes-la-unlp-confirmaron-el-paro-medio-del-conflicto-la-ley-financiamiento-universitario-n117812&ved=2ahUKEwiqhpHQ3ruQAxUoEmIAHckRJY4QxfQBegQIChAC&usg=AOvVaw0wcVA9m_vbN7Qi_uksUlmq,True,True,False,,2.0,"['Conadu', 'FATUN']",Conflicto por la Ley de Financiamiento Universitario.,,"Se trata de un paro universitario que implica la suspensión de actividades académicas, lo que lo clasifica como un paro docente verdadero.","Docentes y no docentes de la UNLP participan en un paro universitario de dos días en protesta por la Ley de Financiamiento Universitario, convocado por Conadu y FATUN.","01, noviembre, 2023",paro docente,"{'pais': 'Argentina', 'ciudad': 'La Plata', 'localidades': []}","La UNLP se suma al paro universitario convocado por Conadu y FATUN, con dos jornadas de protesta, en medio del conflicto con el gobierno nacional.",suspensión de clases por paro docente 2023,2025-10-24 02:00:34,media
Suspenden clases en Atacama para evaluar daños tras fuerte sismo,web,Hace 4 meses,https://www.lanacion.cl/suspenden-clases-en-atacama-para-evaluar-danos-tras-fuerte-sismo/&ved=2ahUKEwiqhpHQ3ruQAxUoEmIAHckRJY4QxfQBegQIARAC&usg=AOvVaw11qFfUXPST7JHkVF0VDYuS,True,True,False,,,[],Evaluar daños tras un fuerte sismo.,,Se considera un paro docente porque hubo suspensión de clases programadas en respuesta a un evento sísmico.,"Se suspenden clases en Atacama para evaluar daños tras un fuerte sismo, incluyendo jardines infantiles.","día, mes, año",paro docente,"{'pais': 'Chile', 'ciudad': 'Atacama'}","Según informa El Mercurio, la revisión programada para esta jornada también abarca a los jardines infantiles de la Fundación Integra.",suspensión de clases por paro docente 2023,2025-10-24 02:00:34,El Mercurio
SEP exhibe a la CNTE por paro de maestros: ¿Cuántas escuelas no tienen clases y en qué estados?,web,Hace 4 meses,https://www.elfinanciero.com.mx/nacional/2025/05/26/sep-exhibe-a-la-cnte-por-paro-de-maestros-cuantas-escuelas-no-tienen-clases-y-en-que-estados/&ved=2ahUKEwiqhpHQ3ruQAxUoEmIAHckRJY4QxfQBegQIBxAC&usg=AOvVaw0UBdMmbf8tsrvX3HW949lU,True,True,False,,,['CNTE'],"Las razones específicas no se mencionan, pero se infiere que están relacionadas con demandas de los maestros.",,"Se considera un paro docente verdadero porque se menciona la suspensión de clases en al menos seis estados, lo que implica que las actividades educativas fueron interrumpidas.","La CNTE ha llevado a cabo movilizaciones que han resultado en la suspensión de clases en al menos seis estados, afectando a varias escuelas.",,paro docente,"{'pais': 'México', 'ciudad': None, 'localidades': None}","Las movilizaciones de la CNTE afectan al menos a seis estados por la suspensión de clases, de los cuales tres son los más perjudicados.",suspensión de clases por paro docente 2023,2025-10-24 02:00:34,media
Paro de 48 horas en Santander: anuncian marchas y suspensión de clases,web,Hace 5 meses,https://www.vanguardia.com/area-metropolitana/bucaramanga/2025/05/23/paro-de-48-horas-en-santander-anuncian-marchas-y-suspension-de-clases/&ved=2ahUKEwiqhpHQ3ruQAxUoEmIAHckRJY4QxfQBegQIAxAC&usg=AOvVaw1yR9nLGd1vo_AGfyR-bO2K,True,True,False,,2.0,"['Sindicato de Educadores de Santander', 'Central Unitaria de Trabajadores']",Demandas relacionadas con mejoras en las condiciones laborales y salariales de los docentes.,,El paro se considera verdadero porque se menciona la suspensión de clases programadas durante el mismo.,Se anuncia un paro de 48 horas en Santander con suspensión de clases y respaldo de sindicatos. Las marchas están programadas como parte de la movilización.,"día, mes, año",paro docente,"{'pais': 'Colombia', 'ciudad': 'Santander'}",El Sindicato de Educadores de Santander y la regional de la Central Unitaria de Trabajadores confirmaron su respaldo al paro nacional programado los...,suspensión de clases por paro docente 2023,2025-10-24 02:00:34,media
Día del Maestro 2025: Sin clases y con paro nacional en diez estados,web,Hace 5 meses,https://seunonoticias.mx/2025/05/14/dia-del-maestro-2025-sin-clases-y-con-paro-nacional-en-diez-estados/&ved=2ahUKEwiqhpHQ3ruQAxUoEmIAHckRJY4QxfQBegQIAhAC&usg=AOvVaw3-6RleoBHlc8mJWTjoRlrC,True,True,False,,,['CNTE'],"El paro se convoca en el contexto del Día del Maestro, aunque no se especifican las demandas principales en el texto.",,Se considera un paro docente verdadero porque se menciona la suspensión de clases programadas en educación básica.,"El 15 de mayo de 2025, se suspenderán clases en educación básica debido a un paro nacional convocado por la CNTE en diez estados.",15-05-2025,paro docente,"{'pais': 'México', 'ciudad': None, 'localidades': None}","El 15 de mayo de 2025, Día del Maestro, se suspenderán clases en educación básica. Además, la CNTE ha convocado un paro nacional.",suspensión de clases por paro docente 2023,2025-10-24 02:00:34,media
Colegios sin clases presenciales por paro de transporte: Minedu dispone virtualidad en Lima y Callao por seguridad,web,Hace 6 meses,https://larepublica.pe/sociedad/2025/04/09/minedu-anuncia-que-no-habra-clases-presenciales-en-colegios-publicos-de-lima-por-paro-de-transportistas-ministerio-de-educacion-500328&ved=2ahUKEwiqhpHQ3ruQAxUoEmIAHckRJY4QxfQBegQIBBAC&usg=AOvVaw2SmQ3ZTwZ6qx5aB9Y69x2v,False,False,False,,,[],Falta de transporte en Lima y Callao.,,"No se trata de un paro docente, ya que no hay suspensión de clases programadas por parte de los docentes, sino que se menciona la falta de transporte.","El Minedu implementa clases virtuales en Lima y Callao debido a problemas de transporte, asegurando la continuidad del aprendizaje.",,Falta de transporte,"{'pais': 'Perú', 'ciudad': 'Lima', 'localidades': ['Callao']}",El Minedu asegura la continuidad del aprendizaje para evitar que los alumnos se vean afectados por la falta de transporte en la capital peruana.,suspensión de clases por paro docente 2023,2025-10-24 02:00:34,Minedu
Padres de familia en Cozumel preocupados por suspensión de clases por paro de maestros,web,Hace 6 meses,https://www.poresto.com/quintana-roo/riviera-maya/2025/4/16/padres-de-familia-en-cozumel-preocupados-por-suspension-de-clases-por-paro-de-maestros.html&ved=2ahUKEwiqhpHQ3ruQAxUoEmIAHckRJY4QxfQBegQICRAC&usg=AOvVaw0gGZvExtYxQFjLvOifqe8v,True,True,False,,,[],Preocupaciones de los padres de familia por la suspensión de clases.,,Se trata de un paro docente verdadero ya que se menciona la suspensión de clases programadas en las escuelas.,"Los padres de familia en Cozumel están preocupados por la suspensión de clases debido al paro de maestros, lo que ha afectado su vida diaria.",,paro docente,"{'pais': 'México', 'ciudad': 'Cozumel'}",La suspensión de labores en las escuelas ha afectado en la vida diaria de las familias / Antonio Blanco. Debido al paro de labores iniciado por docentes en...,suspensión de clases por paro docente 2023,2025-10-24 02:00:34,media
"Paro nacional de profesores, 30 de agosto de 2023: fecha ...",web,,https://www.elpais.com.co/colombia/paro-nacional-de-profesores-30-de-agosto-de-2023-fecha-hora-motivos-y-puntos-de-encuentro-de-las-manifestaciones-2907.html,True,True,True,,1.0,['FECODE'],Las demandas incluyen la mala prestación del servicio de salud del Magisterio y la oposición a dos proyectos de ley en el Congreso que afectan la educación.,,"El paro nacional de profesores implica una suspensión de clases programadas, ya que se menciona que será de 24 horas y se llevará a cabo en todo el país.","El 30 de agosto de 2023, FECODE convocó un paro nacional de 24 horas por problemas en el servicio de salud del Magisterio y en oposición a proyectos de ley en el Congreso.",30-08-2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidad': 'Cl. 72 #10 - 03 hasta Plaza de Bolívar'}","El Paro Nacional del Magisterio será de 24 horas el miércoles 30 agosto y se extenderá por toda Colombia. Las protestas saldrán desde las 9:30 a.m., el punto de ...",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-10-24 02:00:35,media
Convocan a paro nacional de profesores para este 30 ...,web,,https://www.portafolio.co/economia/gobierno/fecode-anuncia-nuevo-paro-nacional-de-docentes-para-el-30-de-agosto-587756,False,False,False,,,['FECODE'],Crítica a un proyecto de ley que limita el derecho a la protesta y precariedad del sistema de salud para los maestros.,,"El anuncio de Fecode es para un paro nacional programado, pero no se menciona que haya habido suspensión de clases en el momento de la movilización. Se prevén marchas y plantones, lo que no califica como un paro docente verdadero.","Fecode convoca a un paro nacional de docentes para el 30 de agosto, en respuesta a un proyecto de ley que busca limitar su derecho a la protesta.",30-08-2023,paro nacional con marchas y plantones,"{'pais': 'Colombia', 'ciudad': 'N/A', 'localidades': []}",23 ago 2023 - 1:06 p. m. La Federación Colombiana de Trabajadores de la Educación (Fecode) convocó a un paro nacional de docentes para el próximo 30 de agosto.,(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-10-24 02:00:35,Portafolio
Los viejos y nuevos motivos de las marchas ...,web,,https://elpais.com/america-colombia/2023-08-30/los-viejos-y-nuevos-motivos-de-las-marchas-de-los-maestros-en-colombia.html,True,True,True,,1.0,['FECODE'],Mejora en el servicio de salud para docentes y rechazo a proyectos de ley que privatizan la educación pública.,,"Se trata de un paro de 24 horas en el que se suspendieron las clases programadas, lo que cumple con la definición de un paro docente verdadero.",Los maestros en Colombia realizan un paro de 24 horas para exigir mejoras en su servicio de salud y oponerse a proyectos de ley que consideran perjudiciales para la educación pública.,30-08-2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['sede central de Fiduprevisora']}","A diferencia de las usuales protestas, este miércoles los profesores de la educación pública no marcharán en contra de las políticas del Gobierno.",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-10-24 02:00:35,"media, EL PAÍS"
Secretaría de Prensa y Comunicaciones,web,,https://fecode.edu.co/images/boletin_de_prensa_2023/Bolet%C3%ADn_de_Prensa__032-2023.pdf,False,False,False,,,[],,,"No se menciona la suspensión de clases programadas, por lo que no se considera un paro docente verdadero.",El texto no proporciona información relevante sobre un paro docente o movilización relacionada con la educación.,,,"{'pais': '', 'ciudad': '', 'localidades': []}","FECODE desarrollará un Paro Nacional del Magisterio de 24 horas el próximo miércoles 30 agosto, día en que se adelantarán movilizaciones pacíficas y masivas ...",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-10-24 02:00:35,
Fecode anuncia paro nacional de maestros por 24 horas ...,web,,https://www.eltiempo.com/vida/educacion/fecode-anuncia-paro-nacional-de-maestros-por-24-horas-para-el-30-de-agosto-798689,True,True,False,,1.0,['FECODE'],Las demandas incluyen la oposición a un proyecto de ley que limitaría el derecho a la protesta y la precariedad del sistema de salud del magisterio.,,"El paro anunciado por Fecode implica la suspensión de clases programadas durante 24 horas, lo que cumple con la definición de un paro docente verdadero.","Fecode ha convocado un paro nacional de maestros por 24 horas el 30 de agosto, en respuesta a un proyecto de ley que busca restringir el derecho a la movilización y otras demandas del sector educativo.",30-08-2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Nacional'}",Fecode anuncia paro nacional de maestros por 24 horas para el 30 de agosto. Las marchas serán en contra de un proyecto de ley que prohibiría los paros de ...,(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-10-24 02:00:35,EL TIEMPO
¿Cuándo hay paro de FECODE 2023? Día de marchas y ...,web,,https://caracol.com.co/2023/08/29/cuando-hay-paro-de-fecode-2023-dia-de-marchas-y-ciudades/,True,True,True,,1.0,"['FECODE', 'Adec Cundinamarca', 'CUT']","Exigir un sistema de salud digno para los docentes y sus familias, oponerse a proyectos de ley que afectan la educación y apoyar reformas sociales.",,"El paro anunciado por FECODE implica una suspensión de clases programadas durante 24 horas, lo que lo clasifica como un paro docente verdadero.","FECODE ha convocado un paro nacional de 24 horas para el 30 de agosto, con marchas en varias ciudades para exigir mejoras en el sistema de salud y oponerse a proyectos legislativos perjudiciales.",30/08/2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",La Federación Colombiana de Trabajadores de la Educación (Fecode) anunció un paro nacional de 24 horas para el próximo 30 de agosto.,(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-10-24 02:00:35,Colprensa
Sindicato de maestros convocó a paro el 29 y 30 de ...,web,,https://www.infobae.com/colombia/2023/11/22/sindicato-de-maestros-convoco-a-paro-el-29-y-30-de-noviembre-estas-son-las-razones/,True,True,False,,2.0,"['Sintrenal', 'Fecode']","Exigir el pago inmediato de deudas laborales a celadores, servicios generales, auxiliares administrativos y otros trabajadores de la educación.",,"El paro convocado por Sintrenal implica la suspensión de clases programadas durante los días 29 y 30 de noviembre, lo que cumple con la definición de un paro docente verdadero.",El Sindicato de Trabajadores y Empleados de la Educación (Sintrenal) convocó a un paro nacional los días 29 y 30 de noviembre para exigir el pago de deudas laborales. Este paro afectará la atención en las instituciones educativas del país.,29-11-2023,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El Sindicato de Empleados y Trabajadores de la Educación (Sintrenal) convocó, para el 29 y 30 de noviembre, a dos jornadas de paro nacional para exigirle al ...",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-10-24 02:00:35,Infobae
Paro de Fecode de este miércoles: puntos de encuentro ...,web,,https://www.elespectador.com/educacion/paro-de-fecode-de-este-miercoles-puntos-de-encuentro-nacionales/,True,True,True,,1.0,"['FECODE', 'ADE', 'ADEC']",Los docentes protestan contra el modelo de salud del magisterio y dos proyectos de ley que consideran perjudiciales para la educación y el derecho a la protesta.,,"El paro de Fecode implica una suspensión de clases programadas, ya que se menciona que se desarrollará un paro nacional de 24 horas, lo que indica que las clases no se llevarán a cabo durante ese tiempo.","Fecode convoca un paro nacional de 24 horas el 30 de agosto, con movilizaciones en varias ciudades, para protestar contra el modelo de salud y proyectos de ley que afectan la educación y el derecho a la huelga.","30, agosto, 2023",paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Plaza de Bolívar', 'calle 72 #10-03', 'Dorado Plaza']}","Habrá movilizaciones en Bogotá, Medellín, Cali, Santa Marta, Montería, Bucaramanga y otras ciudades. Aquí puntos de encuentro y horarios.",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-10-24 02:00:35,EL ESPECTADOR
Fecode anunció un paro nacional para el próximo 30 de ...,web,,https://www.semana.com/nacion/articulo/atencion-fecode-anuncio-un-paro-nacional-para-el-proximo-30-de-agosto/202340/,True,True,False,,1.0,"['FECODE', 'ADE']","Defender el derecho a la salud de los educadores, oponerse a proyectos de ley que amenazan la educación pública y abordar demandas laborales.",,"El paro nacional de maestros anunciado por Fecode implica la suspensión de clases programadas, lo que cumple con la definición de un paro docente verdadero.","Fecode anunció un paro nacional de 24 horas para el 30 de agosto de 2023, con el objetivo de defender derechos laborales y oponerse a proyectos de ley perjudiciales para la educación pública.",30-08-2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Nacional'}","Entre los objetivos del paro nacional de maestros se encuentran defender el derecho a la salud de los educadores, oponerse a proyectos de ley que, de acuerdo ...",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-10-24 02:00:35,"media, Semana"
¿Qué día es el paro de FECODE? Razones y ciudades,web,,https://www.wradio.com.co/2023/08/27/que-dia-es-el-paro-de-fecode-razones-y-ciudades/,True,True,True,,1.0,['FECODE'],"Incumplimientos en salud, oposición a proyectos de ley que afectan la educación pública y el derecho a la protesta.",,"El paro convocado por FECODE implica una suspensión de clases programadas durante 24 horas, lo que lo clasifica como un paro docente verdadero.",FECODE convocó un paro nacional de 24 horas el 30 de agosto por incumplimientos en salud y oposición a proyectos de ley que afectan la educación pública.,30/08/2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La Federación Colombiana de Trabajadores de la Educación (Fecode), convocó paro nacional de 24 horas para el día 30 de agosto por “incumplimientos y barreras ...",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2023,2025-10-24 02:00:35,media (Colprensa)
¿Cuándo es el Paro de FECODE en Bogotá? Fecha oficial ...,web,,https://www.wradio.com.co/2023/09/25/cuando-es-el-paro-de-fecode-en-bogota-fecha-oficial-y-razones-de-marcha/,False,False,True,,,['FECODE'],Pronunciamiento en contra de proyectos de ley que restringen el derecho a la protesta y promueven la privatización de la educación.,,"No se menciona la suspensión de clases programadas, sino que se trata de una marcha y movilización en apoyo a reformas políticas.",FECODE convoca a una marcha en Bogotá el 27 de septiembre para protestar contra proyectos de ley que afectan la educación pública y el derecho a la protesta.,27/09/2023,marcha,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Parque Nacional', 'Plaza de Bolívar']}","El gremio de trabajadores de la educación anunció nuevas movilizaciones en el país. Conozca las fechas, puntos de concentración y los motivos.",(paro educativo OR suspensión clases) Bogotá 2023,2025-10-24 02:00:38,"media, Colprensa"
Educación-Magisterio. 19 luchas docentes que sacudieron ...,web,,https://www.laizquierdadiario.mx/19-luchas-docentes-que-sacudieron-al-mundo-por-aumento-salarial-en-2023,False,False,True,,,['FECODE'],Demandas relacionadas con mejoras en las condiciones laborales y salariales de los docentes.,,"No se trata de un paro docente verdadero ya que no hubo suspensión de clases, sino una marcha en la que los docentes se manifestaron.","El 28 de febrero, docentes colombianos marcharon en Bogotá en una protesta organizada por FECODE.",28-02-2023,marcha,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",El 28 de febrero los y las maestras colombianas marcharon en Bogotá en una protesta convocada por la Federación Colombiana de Trabajadores de la Educación ( ...,(paro educativo OR suspensión clases) Bogotá 2023,2025-10-24 02:00:38,media
Los maestros en Colombia no podrían volver a paro,web,,https://www.infobae.com/colombia/2023/08/02/para-prohibir-las-huelgas-de-profesores-centro-democratico-radico-un-proyecto-en-el-congreso/,False,False,False,,,['FECODE'],La propuesta busca evitar que las huelgas de docentes afecten el derecho a la educación de los estudiantes.,,"La noticia no menciona un paro docente actual, sino una propuesta legislativa que busca prohibir las huelgas de profesores. No se reporta suspensión de clases.","El Centro Democrático propone una ley para prohibir huelgas de docentes, argumentando que afectan la educación de los niños en Colombia.",,propuesta legislativa,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}",La iniciativa pretende modificar el artículo 430 del Código Sustantivo del Trabajo para establecer la educación como un servicio público y así evitar que se ...,(paro educativo OR suspensión clases) Bogotá 2023,2025-10-24 02:00:38,"media, Infobae"
‍♀️ Paro martes 14/03 y ⚠ASAMBLEA en 📌Escuela Julio ...,web,,https://www.instagram.com/p/Cpu1y69NqWN/,False,False,False,,,[],[],,"No se menciona la suspensión de clases programadas, por lo que no se considera un paro docente verdadero.",La noticia se refiere a una movilización sin suspensión de clases.,,manifestación,{},"⚠La condiciones de las escuelas de CABA, ante la falta de presupuesto educativo, son deplorables y no permiten garantizar el aprendizaje: falta de luz, de agua, ...",(paro educativo OR suspensión clases) Bogotá 2023,2025-10-24 02:00:38,media
23 mil alumnos porteños empiezan hoy las clases y se ...,web,,https://www.infobae.com/educacion/2023/02/07/23-mil-alumnos-portenos-empiezan-hoy-las-clases-y-se-mantendran-las-jornadas-docentes-los-sabados/,False,False,False,,,"['Unión de Trabajadores de la Educación (UTE)', 'Conadu']",Los docentes protestan por la modificación de las jornadas de capacitación que consideran vulneran sus derechos laborales.,,"No se menciona la suspensión de clases programadas, sino que se habla de jornadas de capacitación docente y protestas sin interrupción de la actividad escolar.","Los docentes en Buenos Aires protestan por la implementación de jornadas de capacitación los sábados, lo que consideran una violación de sus derechos laborales.",,protesta,"{'pais': 'Argentina', 'ciudad': 'Buenos Aires', 'localidades': []}","Pese al primer intento fallido, tres de las cinco jornadas que cada nivel educativo tiene programadas para este año se harán fuera del tiempo regular de clases.",(paro educativo OR suspensión clases) Bogotá 2023,2025-10-24 02:00:38,Infobae
"“Por legítimas que sean las demandas, el paro afecta ...",web,,https://www.latercera.com/nacional/noticia/por-legitimas-que-sean-las-demandas-el-paro-afecta-gravemente-al-sistema-educativo-movilizacion-del-colegio-de-profesores-suma-cuestionamientos/SGNKDES3KBF5DFMAEUPB7Z4OKI/,True,True,False,,3.0,['Colegio de Profesores'],Demandas relacionadas con la respuesta del Ministerio de Educación a un petitorio de ocho puntos.,,"El paro se considera verdadero porque hubo suspensión de clases programadas durante tres días, afectando a los estudiantes.",El Colegio de Profesores ha paralizado sus actividades por tres días debido a la insatisfacción con la respuesta del Ministerio de Educación a sus demandas.,04-08-2023,paro docente,"{'pais': 'Chile', 'ciudad': 'Santiago', 'localidades': []}","La semana pasada, el Colegio de Profesoras y Profesores paralizó sus actividades por un día, y esta semana, por dos jornadas laborales.",(paro educativo OR suspensión clases) Bogotá 2023,2025-10-24 02:00:38,La Tercera
Estudiantes pierden hasta un 35% del tiempo de clase al ...,web,,https://www.infobae.com/colombia/2023/03/13/estudiantes-pierden-hasta-un-35-del-tiempo-de-clase-al-ano-por-protestas-de-fecode/,True,True,True,,,"['FECODE', 'CTC', 'CGT']","Mejoras en condiciones laborales, aumento de la planta de educadores, y adecuaciones en el sistema de salud.",,"Se menciona que los estudiantes perderán clases debido a las movilizaciones de Fecode, lo que indica que hay suspensión de clases programadas.","Fecode y otros sindicatos convocan a marchas el 16 de marzo, lo que resultará en la pérdida de clases para los estudiantes. Esta es la tercera movilización en 2023.","16 de marzo, 2023",paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Las ciudades principales de esta manifestación serán Bogotá, Cali, Medellín, Barranquilla, Bucaramanga y Pereira. En lo que va del calendario académico de 2023, ...",(FECODE protesta OR paro) Colombia 2023,2025-10-24 02:00:40,Infobae
