titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
"Taxistas convocaron a paro en 13 ciudades del país, estos son los puntos de concentración",Infobae,Hace 13 meses,https://www.infobae.com/colombia/2024/09/11/taxistas-convocaron-a-paro-en-13-ciudades-del-pais-estos-son-los-puntos-de-concentracion/&ved=2ahUKEwiHmvSShb2QAxWEKtAFHUXILngQxfQBegQIBxAC&usg=AOvVaw37mit2S8anWMN5Ur7oISo6,False,False,True,True,,['Confederación de Taxis (Confetax)'],Inconformidad por la falta de intervención de las autoridades contra el transporte ilegal.,,"La noticia se refiere a un paro de taxistas, no a un paro docente. No se menciona la suspensión de clases, sino una movilización de taxistas en varias ciudades.","Taxistas en Colombia convocan a un paro para protestar contra el transporte ilegal, con puntos de concentración en varias ciudades, incluyendo Bogotá.",12-09-2024,paro de taxistas,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Biblioteca Virgilio Barco', 'estación de TransMilenio CAD', 'Plaza Imperial', 'Colsubsidio de la calle 174']}","El líder gremial en Bogotá, Hugo Ospina, afirmó que desconoce quién está invitando a las movilizaciones del 12 de septiembre.",ADE Bogotá paro 2023,2025-10-24 14:25:33,Infobae
El paro de camioneros por el alza del diésel enfrenta a Petro con su pasado,EL PAÍS,Hace 13 meses,https://elpais.com/america-colombia/2024-09-04/el-paro-de-camioneros-por-el-alza-del-diesel-enfrenta-a-petro-con-su-pasado.html&ved=2ahUKEwiHmvSShb2QAxWEKtAFHUXILngQxfQBegQIAhAC&usg=AOvVaw2vhS48lOY8Lo9c3558he46,False,False,True,True,,['Colfecar'],"El paro se origina por el aumento del precio del diésel, que afecta los costos de operación de los transportistas.",1904.0,"No se menciona la suspensión de clases programadas, sino que se trata de un paro camionero que afecta el transporte y no la educación.","Los camioneros han iniciado un paro en respuesta al aumento del precio del diésel, afectando el transporte en varias ciudades, incluyendo Bogotá.",31-08-2024,paro camionero,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","El presidente de Colombia incentivó la movilización social como gran estrategia de oposición a su antecesor, el conservador Iván Duque.",ADE Bogotá paro 2023,2025-10-24 14:25:33,EL PAÍS América
"Paro de camioneros este 30 de agosto en Bogotá: anuncian punto de concentración y ruta de la marcha, pilas con la movilidad",ELTIEMPO.COM,Hace 13 meses,https://www.eltiempo.com/bogota/paro-de-camioneros-este-30-de-agosto-en-bogota-anuncian-punto-de-concentracion-y-ruta-de-la-marcha-pilas-con-la-movilidad-3376408&ved=2ahUKEwiHmvSShb2QAxWEKtAFHUXILngQxfQBegQIBBAC&usg=AOvVaw17h-LFy9XuWK2ji8bgnu8s,False,False,True,True,,[],El paro de camioneros busca visibilizar sus demandas relacionadas con la movilidad en la ciudad.,,"No se trata de un paro docente, ya que la noticia se refiere a un paro de camioneros y no a la suspensión de clases por parte de docentes.","Los camioneros realizarán una marcha en Bogotá el 30 de agosto, afectando la movilidad en la ciudad.",30 de agosto,paro de otro gremio,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",El gremio de transportadores saldrá a importantes avenidas de la capital este viernes desde tempranas horas. Paro de camioneros. Link. Alt thumbnail.,ADE Bogotá paro 2023,2025-10-24 14:25:33,media
Las agresiones del Esmad después de 2021: las amenazas llevan al exilio a la familia de una víctima de violencia ocular,EL PAÍS,Hace 16 meses,https://elpais.com/america-colombia/2024-06-04/las-agresiones-del-esmad-despues-de-2021-las-amenazas-llevan-al-exilio-a-la-familia-de-una-victima-de-violencia-ocular.html&ved=2ahUKEwiHmvSShb2QAxWEKtAFHUXILngQxfQBegQIBhAC&usg=AOvVaw1Giy2nETPFsOREMtnjCz9w,False,False,True,True,,[],Las protestas estaban en contra de la reforma tributaria y la violencia policial.,,"La noticia describe una serie de protestas y agresiones policiales, pero no menciona la suspensión de clases, por lo que no se puede considerar un paro docente.","La noticia relata la experiencia de una madre y su hija durante las protestas del Paro Nacional en Colombia, donde sufrieron agresiones por parte de la policía, lo que las llevó a exiliarse.",05-05-2021,protesta,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Suba']}","Sara Cárdenas perdió un ojo durante el paro nacional. La Fiscalía imputó cargos al policía presuntamente responsable, pero la Justicia Penal Militar intenta...",ADE Bogotá paro 2023,2025-10-24 14:25:33,"media, EL PAÍS"
"""Estamos mamados"": el SOAT causa protesta de motociclistas a nivel nacional este sábado",Red+ Noticias,Hace 22 meses,https://redmas.com.co/colombia/Estamos-mamados-por-desacuerdos-en-el-SOAT-motociclistas-convocan-marchas-a-nivel-nacional-20231201-0027.html&ved=2ahUKEwiHmvSShb2QAxWEKtAFHUXILngQxfQBegQIBRAC&usg=AOvVaw15BBBij-b2egt8QAeYtMEJ,False,False,False,True,,[],Desacuerdos con el SOAT.,,"La noticia se refiere a una marcha de motociclistas y no a un paro docente, ya que no se menciona la suspensión de clases.",Motociclistas a nivel nacional planean marchar para expresar su descontento con el SOAT.,,marcha,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","Un grupo de motociclistas a nivel nacional exponen las razones por las cuales planean marchar, en las que se involucra el SOAT. Por desacuerdos con el SOAT,...",ADE Bogotá paro 2023,2025-10-24 14:25:33,media
Atención: Este será el nuevo paro nacional que vivirá Colombia el próximo 30 de octubre,360 Radio,Hace 1 día,https://360radio.com.co/atencion-este-sera-el-nuevo-paro-nacional-que-vivira-colombia-el-proximo-30-de-octubre/197616/&ved=2ahUKEwj5o8GUhb2QAxVVLtAFHb5oO5oQxfQBegQICRAC&usg=AOvVaw313wOdQ5uI67tDUZO8yPVJ,True,True,True,True,1.0,['FECODE'],Demandas relacionadas con condiciones laborales y mejoras en el sistema educativo.,,"Se trata de un paro nacional de 24 horas anunciado por Fecode, lo que implica la suspensión de clases programadas.","Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre, con movilizaciones en todo el país.","30, octubre, 2023",paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Fecode anunció un paro nacional de 24 horas para el próximo 30 de octubre, con movilizaciones en todo el país.",magisterio colombiano paro 2023,2025-10-24 14:25:37,FECODE
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 2 días,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwj5o8GUhb2QAxVVLtAFHb5oO5oQxfQBegQIAhAC&usg=AOvVaw2P3CwZPZqjwXmnAYzKvhxI,True,True,True,True,1.0,['FECODE'],Mejoras en la prestación de salud para docentes y recursos para el sector educativo.,,"El paro nacional anunciado por Fecode implica la suspensión de clases programadas, ya que se menciona que el paro podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode convocó un paro nacional de 24 horas para el 30 de octubre, con movilizaciones en varias ciudades, exigiendo mejoras en salud y recursos educativos.","30, octubre, 2025",paro nacional,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",magisterio colombiano paro 2023,2025-10-24 14:25:37,Infobae
¿Petro anunció veladamente el fin del Fomag y del régimen exceptuado del magisterio? Algunos sectores piden,Más Colombia,Hace 1 mes,https://mascolombia.com/fin-del-fomag-y-del-regimen-del-magisterio/amp/&ved=2ahUKEwj5o8GUhb2QAxVVLtAFHb5oO5oQxfQBegQIChAC&usg=AOvVaw1XOEYYgxUD4q-TX0I0bAu3,False,False,False,True,,[],Preocupaciones sobre el futuro del Fomag y el régimen exceptuado del magisterio.,,"No se menciona la suspensión de clases, solo se habla de una alerta en el magisterio por declaraciones del presidente.",El magisterio colombiano está en alerta por las declaraciones del presidente Petro que amenazan el Fomag.,,alerta,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","El magisterio colombiano está en alerta tras las declaraciones del presidente Petro que ponen en riesgo la existencia del Fomag, patrimonio histórico...",magisterio colombiano paro 2023,2025-10-24 14:25:37,media
"Maestros de nuevo se van a paro, impactará en tres regiones, vea las razones y fechas",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/maestros-de-nuevo-se-van-paro-impactara-en-tres-regiones-vea-las-razones-y-fechas&ved=2ahUKEwj5o8GUhb2QAxVVLtAFHb5oO5oQxfQBegQIARAC&usg=AOvVaw2kBBnNkYoUPMndK1Ad5942,True,True,False,True,,[],Las razones del paro son por la salud y por la vida.,,"Se trata de un paro docente verdadero ya que se menciona que impactará en tres regiones, lo que implica la suspensión de clases programadas.","Los sindicatos de maestros convocan a un paro regional por la salud y la vida, afectando a tres regiones del país.","22, octubre, 2023",paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","En esta ocasión, los sindicatos de maestros se unirán para el que llaman Paro Regional por la salud y por la vida, de acuerdo con lo aprobado el viernes 22...",magisterio colombiano paro 2023,2025-10-24 14:25:37,media
Gobierno y sindicatos acuerdan aumento salarial para maestros: este será el porcentaje,ELTIEMPO.COM,Hace 3 meses,https://www.eltiempo.com/vida/educacion/gobierno-y-sindicatos-acuerdan-aumento-salarial-para-maestros-este-sera-el-porcentaje-3468131&ved=2ahUKEwj5o8GUhb2QAxVVLtAFHb5oO5oQxfQBegQIBhAC&usg=AOvVaw3LQAz59ZxuwCdKehHquMet,False,False,False,True,,[],Incremento salarial para maestros.,,"No se menciona ninguna suspensión de clases, sino un acuerdo sobre aumento salarial, lo que indica que no hubo un paro docente.",El Ministerio de Educación anunció un aumento salarial para maestros tras negociaciones con los docentes.,,Acuerdo salarial,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",El Ministerio de Educación anunció el incremento como parte de una negociación con los docentes.,magisterio colombiano paro 2023,2025-10-24 14:25:37,Ministerio de Educación
Gobierno nacional y sindicatos del sector educación lograron acuerdo tras advertencia de paro nacional,Infobae,Hace 3 meses,https://www.infobae.com/colombia/2025/07/02/gobierno-nacional-y-sindicatos-del-sector-educacion-lograron-acuerdo-tras-advertencia-de-paro-nacional/&ved=2ahUKEwj5o8GUhb2QAxVVLtAFHb5oO5oQxfQBegQIAxAC&usg=AOvVaw3DekZdgC5kl_82mPKgW3Ni,False,False,False,True,,"['Sintrenal', 'FECODE', 'Usdidea', 'Sindodic', 'Fendidoc', 'Fedetco', 'Utradec']",Inconformidades por el incumplimiento de compromisos salariales y la necesidad de nivelación salarial.,,"No se llevó a cabo un paro docente verdadero, ya que el paro nacional fue cancelado tras un acuerdo entre el Gobierno y los sindicatos, y no hubo suspensión de clases programadas.","El Gobierno y los sindicatos del sector educativo alcanzaron un acuerdo que evitó un paro nacional programado, abordando temas de nivelación salarial y otros beneficios para los docentes.",14-07-2025,paro nacional (cancelado),"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El pacto incluye la creación de una mesa técnica para criterios administrativos, el fortalecimiento de la planta de personal y la participación sin...",magisterio colombiano paro 2023,2025-10-24 14:25:37,Infobae
"Maestros anuncian paro indefinido en julio y el cierre de 7.000 instituciones educativas, ¿qué pasó?",El Colombiano,Hace 3 meses,https://www.elcolombiano.com/colombia/sintrenal-paro-maestros-julio-incumplimiento-JF27889321&ved=2ahUKEwj5o8GUhb2QAxVVLtAFHb5oO5oQxfQBegQICBAC&usg=AOvVaw2rr0YoZjYOHjP57DSqsP_h,True,True,False,True,,['Sintrenal'],Demandas relacionadas con condiciones laborales y educativas.,,"Se trata de un paro nacional convocado por un sindicato, lo que implica la suspensión de clases programadas en las instituciones educativas.","El Sindicato Sintrenal ha convocado un paro nacional de educadores para el 14 de julio, que implicará el cierre de 7.000 instituciones educativas.",14-07-2023,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El Sindicato de Empleados y Trabajadores de la Educación, Sintrenal, convocó un paro nacional de educadores para este 14 de julio. La protesta, según ...",magisterio colombiano paro 2023,2025-10-24 14:25:37,media
Fecode anuncia paro por crisis en el nuevo modelo de salud del magisterio,consultorsalud,Hace 6 meses,https://consultorsalud.com/fecode-anuncia-paro-crisis-modelo-salud-magiste/&ved=2ahUKEwj5o8GUhb2QAxVVLtAFHb5oO5oQxfQBegQIBxAC&usg=AOvVaw0KxdfBfW12Zf6HdhkM3vm0,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","La noticia no reporta un paro docente, sino una serie de eventos relacionados con la salud y la atención médica en Colombia.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}","El próximo 31 de marzo, la Federación Colombiana de Educadores (Fecode) convocará un paro nacional para protestar por las fallas en el régimen especial de...",magisterio colombiano paro 2023,2025-10-24 14:25:37,media
Fecode anunció movilizaciones para el 31 de marzo; conozca los motivos,El País,Hace 7 meses,https://www.elpais.com.co/colombia/fecode-anuncio-movilizaciones-para-el-31-de-marzo-conozca-los-motivos-2423.html&ved=2ahUKEwj5o8GUhb2QAxVVLtAFHb5oO5oQxfQBegQIBRAC&usg=AOvVaw1EV4CsDHCbgzlaLtFFL4Jh,False,False,False,True,,['FECODE'],Motivos relacionados con la defensa de derechos laborales y mejoras en la educación.,,"La noticia menciona movilizaciones programadas, pero no indica que haya suspensión de clases, por lo que no se considera un paro docente verdadero.","Fecode anunció movilizaciones para el 31 de marzo, enfocándose en la defensa de derechos laborales y mejoras en la educación.","31, marzo, 2023",movilización,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","La Federación Colombiana de Trabajadores de la Educación (Fecode), que es el sindicato de los maestros en Colombia, anunció recientemente que saldrá a...",magisterio colombiano paro 2023,2025-10-24 14:25:37,media
Fecode se une a marchas del 18 de marzo en Colombia: exigen reforma laboral y mejoras en salud,consultorsalud,Hace 7 meses,https://consultorsalud.com/fecode-marchas-del-18-de-marzo-en-colombia/&ved=2ahUKEwj5o8GUhb2QAxVVLtAFHb5oO5oQxfQBegQIBBAC&usg=AOvVaw0_YnA8_t5grhr-NHeIw_Pg,False,False,False,False,,[],[],,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","La noticia no reporta un paro docente, sino una serie de eventos relacionados con la salud en Colombia.",,,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","El 18 de marzo, miles de docentes y trabajadores de diferentes sectores en Colombia saldrán a las calles en una jornada de movilización convocada por la...",magisterio colombiano paro 2023,2025-10-24 14:25:37,media
"Trabajadores anuncian toma y cierre del Ministerio de Educación, posible paro afectaría 7.500 colegios",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/trabajadores-anuncian-toma-y-cierre-del-ministerio-de-educacion-posible-paro-afectaria&ved=2ahUKEwj51seWhb2QAxVf5ckDHSARMdAQxfQBegQIARAC&usg=AOvVaw2dtNEe_YZYtFnwloQS8mIf,True,True,False,True,3.0,[],Demandas relacionadas con la salud y la vida de los docentes.,,"Se menciona un paro de tres días que afectó a los colegios, lo que indica que hubo suspensión de clases programadas.","Se anuncia un nuevo paro que podría afectar a 7.500 colegios, tras un paro previo de tres días en el Eje Cafetero.",05-09-2023,paro docente,"{'pais': 'Colombia', 'ciudad': 'Eje Cafetero'}","Después del paro de tres días (septiembre 3, 4 y 5) de los profesores en el Eje Cafetero, por la salud y la vida, se anuncia uno nuevo que afectaría a miles...",ministerio educación paro maestros 2023,2025-10-24 14:25:41,media
El Gobierno anunció un aumento salarial a docentes y no docentes universitarios,Infobae,Hace 2 meses,https://www.infobae.com/politica/2025/08/13/el-gobierno-anuncio-un-aumento-salarial-a-docentes-y-no-docentes-universitarios/&ved=2ahUKEwj51seWhb2QAxVf5ckDHSARMdAQxfQBegQIAhAC&usg=AOvVaw1rrix6u5otGE5nQssFlnUB,True,True,False,False,5.0,['CONADU'],Aumento salarial y mejora de las partidas presupuestarias para docentes y no docentes universitarios.,,"El paro se considera verdadero porque hubo suspensión de clases en más de 50 universidades nacionales, lo que dejó las aulas vacías.","Docentes universitarios realizaron un paro en más de 50 universidades en reclamo de un aumento salarial, lo que llevó al Gobierno a anunciar un incremento del 7,5%.",11-08-2025,paro docente,"{'pais': 'Argentina', 'ciudad': 'Buenos Aires', 'localidades': []}","A través de un comunicado del Ministerio de Capital Humano, se indicó que el incremento será del 7,5% entre septiembre y noviembre.",ministerio educación paro maestros 2023,2025-10-24 14:25:41,Infobae
María Fernanda Cabal le pidió al ministro de Educación garantizar el servicio educativo por paro de maestros: “7.000 colegios públicos podrían verse afectados”,Infobae,Hace 3 meses,https://www.infobae.com/colombia/2025/07/02/maria-fernanda-cabal-radico-una-solicitud-de-intervencion-al-ministro-de-educacion-para-que-garantice-servicio-educativo-por-paro-del-sintrenal/&ved=2ahUKEwj51seWhb2QAxVf5ckDHSARMdAQxfQBegQIChAC&usg=AOvVaw1eTYrA8qx_5g54xr-nc0kD,True,True,False,True,,['Sintrenal'],Falta de cumplimiento de acuerdos por parte del Ministerio de Educación y la necesidad de garantizar el derecho a la educación.,,"Se menciona un paro nacional indefinido convocado por el sindicato Sintrenal, lo que implica la suspensión de clases en colegios públicos a partir del 14 de julio de 2025.","El sindicato Sintrenal ha convocado un paro nacional indefinido que podría afectar a 7.000 colegios públicos en Colombia, motivado por incumplimientos del Ministerio de Educación.",14-07-2025,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}",La senadora solicitó al ministro de Educación implementar estrategias que eviten la suspensión de clases en miles de colegios públicos por la huelga...,ministerio educación paro maestros 2023,2025-10-24 14:25:41,Infobae
Gobierno y sindicatos acuerdan aumento salarial para maestros: este será el porcentaje,ELTIEMPO.COM,Hace 3 meses,https://www.eltiempo.com/vida/educacion/gobierno-y-sindicatos-acuerdan-aumento-salarial-para-maestros-este-sera-el-porcentaje-3468131&ved=2ahUKEwj51seWhb2QAxVf5ckDHSARMdAQxfQBegQICBAC&usg=AOvVaw34EL8CYeGstkJWnuNMXKUT,False,False,False,True,,[],Incremento salarial para maestros.,,"No se reporta suspensión de clases, ya que la noticia se refiere a un acuerdo salarial y no a una movilización o paro.",El Ministerio de Educación anunció un aumento salarial para los maestros tras negociaciones con los sindicatos.,,acuerdo salarial,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",El Ministerio de Educación anunció el incremento como parte de una negociación con los docentes.,ministerio educación paro maestros 2023,2025-10-24 14:25:41,media
Gobierno nacional y sindicatos del sector educación lograron acuerdo tras advertencia de paro nacional,Infobae,Hace 3 meses,https://www.infobae.com/colombia/2025/07/02/gobierno-nacional-y-sindicatos-del-sector-educacion-lograron-acuerdo-tras-advertencia-de-paro-nacional/&ved=2ahUKEwj51seWhb2QAxVf5ckDHSARMdAQxfQBegQIAxAC&usg=AOvVaw25VP77ZbN7MKgzxhYhEwbX,False,False,False,True,,"['Sintrenal', 'FECODE', 'Usdidea', 'Sindodic', 'Fendidoc', 'Fedetco', 'Utradec']",Inconformidades por el incumplimiento de compromisos salariales y la necesidad de nivelación salarial.,,"No se llevó a cabo un paro docente verdadero, ya que el paro nacional fue cancelado tras un acuerdo entre el Gobierno y los sindicatos, por lo que no hubo suspensión de clases.",El paro nacional de docentes fue cancelado tras un acuerdo entre el Gobierno y sindicatos que incluye mejoras salariales y otros beneficios. No hubo suspensión de clases.,14-07-2025,paro nacional (cancelado),"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El pacto incluye la creación de una mesa técnica para criterios administrativos, el fortalecimiento de la planta de personal y la participación sin...",ministerio educación paro maestros 2023,2025-10-24 14:25:41,Infobae
La Universidad de Buenos Aires adhiere al paro docente: cómo será la protesta y qué impacto tendrá en las clas...,Perfil,Hace 5 meses,https://www.perfil.com/noticias/educacion/paro-docente-universitario-como-sera-la-protesta-de-este-jueves-y-como-afectara-las-clases-en-todos-los-niveles.phtml&ved=2ahUKEwj51seWhb2QAxVf5ckDHSARMdAQxfQBegQIBxAC&usg=AOvVaw1ztE25qzL0N6f3aH8_ol42,False,False,False,False,,['Confederación de Trabajadores de la Educación'],Exigir la reapertura de la paritaria nacional.,,"La noticia menciona una movilización al Ministerio de Economía, pero no se indica que haya habido suspensión de clases programadas, por lo que no se considera un paro docente verdadero.",La Universidad de Buenos Aires se une a una movilización convocada por la Confederación de Trabajadores de la Educación para exigir mejoras en la paritaria nacional.,,movilización,"{'pais': 'Argentina', 'ciudad': 'Buenos Aires'}",La Confederación de Trabajadores de la Educación convocó a una movilización al Ministerio de Economía para exigir la reapertura de la paritaria nacional y...,ministerio educación paro maestros 2023,2025-10-24 14:25:41,media
Echaron a 117 docentes que faltaron más de 130 días en 2023 tras un paro,El Tribuno,Hace 9 meses,https://www.eltribuno.com/salta/2025-1-15-15-22-0-sancionan-a-docentes-que-abandonaron-las-aulas-por-mas-de-130-dias-en-2023&ved=2ahUKEwj51seWhb2QAxVf5ckDHSARMdAQxfQBegQIBRAC&usg=AOvVaw2Ke6xoNRM0DPWjQvzx4aI5,False,False,False,False,,[],Inasistencias de docentes que superaron los 130 días.,,"La noticia menciona la sanción a docentes por inasistencias, pero no se indica que haya habido una suspensión de clases programadas como resultado de un paro.","117 docentes fueron despedidos por faltar más de 130 días en 2023, pero no se menciona un paro que haya suspendido clases.",,,"{'pais': 'Argentina', 'ciudad': None, 'localidades': []}","La Provincia resolvió aplicar la sanción de cesantía a 117 agentes del Ministerio de Educación, Cultura, Ciencia y Tecnología por inasistencias...",ministerio educación paro maestros 2023,2025-10-24 14:25:41,media
Paro nacional: ¿Habrá clases escolares este miércoles 23 de octubre? Minedu anuncia medida para Lima Metropolitana y Callao,Infobae,Hace 12 meses,https://www.infobae.com/peru/2024/10/22/paro-nacional-habra-clases-escolares-este-miercoles-23-de-octubre-drelm-anuncio-medida-para-lima-metropolitana/&ved=2ahUKEwj51seWhb2QAxVf5ckDHSARMdAQxfQBegQIBBAC&usg=AOvVaw2mx-LsRX6rrBuhvTN2XFdX,False,False,False,False,,[],El paro nacional busca que el Ejecutivo y Legislativo atiendan demandas frente a la creciente ola delictiva en el país.,,"No se trata de un paro docente verdadero, ya que las clases se llevarán a cabo de forma virtual y no se suspendieron completamente.",El 23 de octubre se implementará la modalidad de clases virtuales en Lima Metropolitana y Callao debido a un paro nacional convocado por más de 200 gremios.,23-10-2024,paro nacional,"{'pais': 'Perú', 'ciudad': 'Lima', 'localidades': ['Lima Metropolitana', 'Callao']}",Dirección Regional de Educación de Lima Metropolitana y Callao se pronunciaron sobre las clases para el 23 de octubre. | Andina.,ministerio educación paro maestros 2023,2025-10-24 14:25:41,Infobae
Huelga del Sutep: ministro de Educación anunció bono y aumento salarial ante el paro escalonado de docentes,Infobae,Hace 12 meses,https://www.infobae.com/peru/2024/10/17/huelga-del-sutep-ministro-de-educacion-anuncio-bono-y-aumento-salarial-ante-el-paro-escalonado-de-docentes/&ved=2ahUKEwj51seWhb2QAxVf5ckDHSARMdAQxfQBegQIBhAC&usg=AOvVaw1SvFQeUcn0g-Dv9bPVQX-o,True,True,False,False,2.0,['Sutep'],"Incumplimiento de acuerdos sobre aumento salarial y presupuesto educativo, así como problemas de infraestructura escolar.",,"El Sutep está en huelga y ha suspendido clases a nivel nacional, lo que cumple con la definición de un paro docente verdadero.","El Sutep lleva a cabo un paro nacional de docentes en protesta por el incumplimiento de acuerdos gubernamentales, lo que ha llevado a la suspensión de clases.",17-10-2024,paro docente,"{'pais': 'Perú', 'ciudad': 'Lima', 'localidades': []}","Según el dirigente Lucio Castro, la huelga responde al incumplimiento por parte del gobierno a los acuerdos firmados con el gremio de maestros.",ministerio educación paro maestros 2023,2025-10-24 14:25:41,Infobae
La inversión educativa nacional se redujo 40% en 2024: es la caída más grande desde 1992,Infobae,Hace 12 meses,https://www.infobae.com/educacion/2024/10/17/la-inversion-educativa-nacional-se-redujo-40-en-2024-es-la-caida-mas-grande-desde-1992/&ved=2ahUKEwj51seWhb2QAxVf5ckDHSARMdAQxfQBegQICRAC&usg=AOvVaw1ULobDHqudZUTAl7XuEnWY,False,False,False,False,,[],La caída del presupuesto educativo y la eliminación de fondos para programas educativos y salarios docentes.,,"La noticia no menciona un paro docente con suspensión de clases, sino que se centra en la reducción del presupuesto educativo y sus implicaciones. No se reporta una movilización que haya llevado a la suspensión de clases.","La inversión educativa en Argentina se redujo un 40% en 2024, la mayor caída desde 1992, afectando gravemente a la educación básica y a los salarios docentes.",,análisis de presupuesto educativo,"{'pais': 'Argentina', 'ciudad': None, 'localidades': []}",El dato se dio a conocer en el marco de un nuevo paro universitario en contra del Gobierno. El ajuste aplicado este año sobre el sistema educativo es casi...,ministerio educación paro maestros 2023,2025-10-24 14:25:41,Infobae
Atención: Este será el nuevo paro nacional que vivirá Colombia el próximo 30 de octubre,360 Radio,Hace 1 día,https://360radio.com.co/atencion-este-sera-el-nuevo-paro-nacional-que-vivira-colombia-el-proximo-30-de-octubre/197616/&ved=2ahUKEwj7ppmYhb2QAxXxMNAFHY6gDdUQxfQBegQICBAC&usg=AOvVaw13d9RHDBnrPCH9Wtb-xr8S,True,True,True,True,1.0,['FECODE'],Demandas relacionadas con condiciones laborales y mejoras en el sistema educativo.,,"Se trata de un paro nacional de 24 horas anunciado por Fecode, lo que implica la suspensión de clases programadas.","Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre, con movilizaciones en todo el país.","30, octubre, 2023",paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Fecode anunció un paro nacional de 24 horas para el próximo 30 de octubre, con movilizaciones en todo el país.",paro educativo nacional Colombia 2023,2025-10-24 14:25:44,FECODE
Fecode confirma paro nacional de 24 horas este 30 de octubre: principales causas de la movilización,El País,Hace 1 día,https://www.elpais.com.co/colombia/fecode-confirma-paro-nacional-de-24-horas-este-30-de-octubre-principales-causas-de-la-movilizacion-2217.html&ved=2ahUKEwj7ppmYhb2QAxXxMNAFHY6gDdUQxfQBegQIBhAC&usg=AOvVaw3R2xzPiyMOfyM4ClCC3Ex_,True,True,True,True,1.0,['FECODE'],Preocupaciones de los maestros del país.,,"Se confirma un paro nacional de 24 horas, lo que implica la suspensión de clases programadas en todo el país.",Fecode ha confirmado un paro nacional de 24 horas el 30 de octubre debido a preocupaciones de los docentes.,"30, octubre, 2023",paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Según la organización, la manifestación se dará por las principales preocupaciones que tienen los maestros del país.",paro educativo nacional Colombia 2023,2025-10-24 14:25:44,FECODE
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 2 días,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwj7ppmYhb2QAxXxMNAFHY6gDdUQxfQBegQIChAC&usg=AOvVaw3FUmvqq06WlAVlQ6tNDmH7,True,True,True,True,1.0,['FECODE'],Mejoras en la prestación de salud para docentes y recursos para el sector educativo.,,"El paro nacional de maestros anunciado por Fecode implica la suspensión de clases programadas, ya que se menciona que el paro podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode convocó un paro nacional de 24 horas para el 30 de octubre, exigiendo mejoras en salud y recursos educativos, con movilizaciones en varias ciudades del país.",30-10-2025,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",La Federación Colombiana de Trabajadores de la Educación (Fecode) convocó para el miércoles 30 de octubre un paro nacional que contempla movilizaciones en...,paro educativo nacional Colombia 2023,2025-10-24 14:25:44,Infobae
