titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
Bloqueos TransMilenio este jueves afectaron a 1.800.000 personas: Alcalde Galán,Bogota.gov.co,Hace 5 meses,https://bogota.gov.co/mi-ciudad/gobierno/en-bogota-paro-nacional-se-registraron-cinco-bloqueos-transmilenio&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIChAC&usg=AOvVaw3UwWbouNCvSdrbCSk0s2kb,False,False,True,True,,[],"Convocatoria de Paro Nacional, pero no se especifican demandas educativas.",,"No se menciona la suspensión de clases, solo se habla de una marcha en el contexto de un Paro Nacional.","Se reportan bloqueos en TransMilenio debido a una marcha convocada en el marco de un Paro Nacional, afectando a millones de personas.",,marcha,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",El Distrito destacó el buen comportamiento de la mayoría de ciudadanos que decidieron salir a marchar ante la convocatoria de Paro Nacional.,ADE Bogotá paro 2023,2025-11-04 23:36:35,media
Paro Nacional: todo lo que debe saber sobre las movilizaciones del 28 y 29 de mayo en Bogotá,Infobae,Hace 5 meses,https://www.infobae.com/colombia/2025/05/28/paro-nacional-todo-lo-que-debe-saber-sobre-las-movilizaciones-del-28-y-29-de-mayo-en-bogota/&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIAxAC&usg=AOvVaw0nL5O65FI8ynvpIFtCC65C,False,False,True,True,,"['FECODE', 'CUT']",Rechazo del Senado a la consulta ciudadana propuesta por el presidente Gustavo Petro.,,"No hubo suspensión de clases programadas, ya que la Secretaría de Educación del Distrito confirmó que las actividades académicas se desarrollarán con normalidad durante las movilizaciones.","Las movilizaciones del 28 y 29 de mayo en Bogotá se llevarán a cabo sin suspensión de clases, con un fuerte despliegue de seguridad y apoyo institucional.",2025-05-28,marchas y plantones,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Suba', 'Usme', 'Plaza de Bolívar', 'Portal 80', 'Universidad Pedagógica Nacional', 'Pontificia Universidad Javeriana']}",La Secretaría de Gobierno coordina un dispositivo que incluye la participación de la Policía Metropolitana y otras instituciones para asegurar el respeto a...,ADE Bogotá paro 2023,2025-11-04 23:36:35,Infobae
Así está la movilidad en Bogotá por manifestaciones hoy sábado 23 de noviembre,Bogota.gov.co,Hace 11 meses,https://bogota.gov.co/mi-ciudad/movilidad/movilidad-en-bogota-tras-manifestaciones-este-noviembre-2023-de-2024&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIBxAC&usg=AOvVaw0GTjwTQVk4c9zMoZ02upGR,False,False,True,True,,[],,,"No se menciona la suspensión de clases programadas, solo se habla de marchas y manifestaciones.",Se convocaron marchas en Bogotá con punto de concentración en la Plaza de Bolívar.,2023-11-23,marcha,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Plaza de Bolívar']}",Para este sábado 23 de noviembre se convocaron a diferentes marchas que tienen como punto de concentración la Plaza de Bolívar.,ADE Bogotá paro 2023,2025-11-04 23:36:35,media
Bogotá registra la tasa de desempleo más baja en los últimos ocho años,Bogota.gov.co,Hace 12 meses,https://bogota.gov.co/mi-ciudad/desarrollo-economico/bogota-registra-la-tasa-de-desempleo-mas-baja-en-los-ultimos-ocho-anos&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIBRAC&usg=AOvVaw1XJkEYKNuas8TQyY0u2n9T,False,False,True,True,,[],[],,"No se menciona ninguna suspensión de clases, sino que se informa sobre la tasa de desempleo en Bogotá.","La tasa de desempleo en Bogotá se sitúa en 9,3%, la más baja en ocho años, con 101.000 personas ocupadas.",,,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La tasa de desempleo en la ciudad se ubicó en 9,3 % para el trimestre julio-septiembre de 2024, unas 101.000 personas se ocuparon.",ADE Bogotá paro 2023,2025-11-04 23:36:35,media
"Taxistas convocaron a paro en 13 ciudades del país, estos son los puntos de concentración",Infobae,Hace 13 meses,https://www.infobae.com/colombia/2024/09/11/taxistas-convocaron-a-paro-en-13-ciudades-del-pais-estos-son-los-puntos-de-concentracion/&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIBBAC&usg=AOvVaw1gfLS9WDvsXmaIb9bXA-Io,False,False,True,True,,['Confetax'],Inconformidad por la falta de intervención de las autoridades contra el transporte ilegal.,,"No se menciona la suspensión de clases programadas, sino que se trata de una movilización de taxistas en varias ciudades.","Taxistas convocan a movilizaciones en 13 ciudades de Colombia para protestar contra el transporte ilegal, sin que se suspendan actividades escolares.",2024-09-12,movilización,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Caldas', 'La Estrella', 'Sabaneta', 'Envigado', 'Itagui', 'Medellín', 'Bello', 'Manizales', 'Florencia', 'Ibagué', 'Montería', 'Valledupar']}","El líder gremial en Bogotá, Hugo Ospina, afirmó que desconoce quién está invitando a las movilizaciones del 12 de septiembre.",ADE Bogotá paro 2023,2025-11-04 23:36:35,"media, Infobae"
El paro de camioneros por el alza del diésel enfrenta a Petro con su pasado,EL PAÍS,Hace 14 meses,https://elpais.com/america-colombia/2024-09-04/el-paro-de-camioneros-por-el-alza-del-diesel-enfrenta-a-petro-con-su-pasado.html&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIAhAC&usg=AOvVaw0jPDzJEM4hi1P76HKPwe-1,False,False,True,True,,['Colfecar'],El aumento del precio del diésel y la solicitud de modificar la fórmula que determina su precio.,1904.0,"No se menciona la suspensión de clases programadas, sino que se habla de un paro camionero y movilizaciones sociales.","Los camioneros han iniciado un paro en respuesta al aumento del precio del diésel, generando bloqueos en varias ciudades, incluyendo Bogotá.",2024-09-03,paro camionero,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","El presidente de Colombia incentivó la movilización social como gran estrategia de oposición a su antecesor, el conservador Iván Duque.",ADE Bogotá paro 2023,2025-11-04 23:36:35,"media, EL PAÍS"
"Fecode: ¿Por qué la evaluación docente divide a Gobierno y profesores, al punto de convocar a un primer paro nacional permanente en dos años?",ELTIEMPO.COM,Hace 16 meses,https://www.eltiempo.com/vida/educacion/fecode-por-que-la-evaluacion-docente-divide-a-gobierno-y-profesores-al-punto-de-convocar-a-un-primer-paro-nacional-en-dos-anos-3351466&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIARAC&usg=AOvVaw1sgEkE-lWd1GC5NI0DOCm0,True,True,False,True,,['FECODE'],Las demandas principales giran en torno a la evaluación docente y su impacto en el magisterio.,,"Se trata de un paro permanente que implica la suspensión de clases programadas, lo que lo califica como un verdadero paro docente.",Fecode ha convocado a un paro nacional permanente a partir del 12 de junio debido a desacuerdos con el Gobierno sobre la evaluación docente.,2023-06-12,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El magisterio se alista para iniciar un paro permanente desde el 12 de junio. Mineducación, entre tanto, explica los alcances de la propuesta de evaluación...",ADE Bogotá paro 2023,2025-11-04 23:36:35,media
Las agresiones del Esmad después de 2021: las amenazas llevan al exilio a la familia de una víctima de violencia ocular,EL PAÍS,Hace 17 meses,https://elpais.com/america-colombia/2024-06-04/las-agresiones-del-esmad-despues-de-2021-las-amenazas-llevan-al-exilio-a-la-familia-de-una-victima-de-violencia-ocular.html&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIBhAC&usg=AOvVaw0FJef-L4rpvldQyTrf7OZN,False,False,True,True,,[],Las protestas estaban en contra de la reforma tributaria y la violencia policial.,,"La noticia describe una serie de protestas y agresiones policiales, pero no menciona la suspensión de clases programadas, por lo que no se considera un paro docente.","La noticia relata la experiencia de una madre y su hija durante las protestas del Paro Nacional en Colombia, donde fueron víctimas de violencia policial. La familia se vio obligada a exiliarse debido a las amenazas recibidas.",,protesta,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Suba']}","Sara Cárdenas perdió un ojo durante el paro nacional. La Fiscalía imputó cargos al policía presuntamente responsable, pero la Justicia Penal Militar intenta...",ADE Bogotá paro 2023,2025-11-04 23:36:35,"media, EL PAÍS"
Veeduría del Magisterio llama a paro permanente y cuestiona a Fecode por su rol en el nuevo modelo: impacto sobre la estabilidad de la salud docente,consultorsalud,Hace 4 días,https://consultorsalud.com/veeduria-del-magisterio-fecode-modelo-salud/&ved=2ahUKEwjBrfvyl9qQAxWalJUCHdEKIn0QxfQBegQIBRAC&usg=AOvVaw2avGYuAevGuQRLIxM9v7rv,False,False,True,True,,['FECODE'],Cuestionamiento al rol de FECODE en el nuevo modelo de salud y su impacto en la estabilidad de la salud docente.,,"No se menciona la suspensión de clases programadas, sino que se habla de una veeduría que llama a un paro permanente, lo que sugiere una movilización sin interrupción de actividades educativas.","La veeduría del Magisterio llama a un paro permanente, cuestionando a FECODE por su papel en el nuevo modelo de salud que afecta la estabilidad de los docentes.",,paro permanente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Veedusalud advirtió que el modelo de salud del magisterio atraviesa una crisis financiera y operativa, y pidió a los maestros un paro indefinido mientras...",magisterio colombiano paro 2023,2025-11-04 23:36:39,media
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 2 semanas,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwjBrfvyl9qQAxWalJUCHdEKIn0QxfQBegQIAhAC&usg=AOvVaw0DC5q9JZb1Khw3XaF0wRuy,True,True,True,True,1.0,['FECODE'],"Mejoras en la prestación del servicio de salud para docentes y sus beneficiarios, así como mayores recursos para el sector educativo.",,"El paro nacional anunciado por Fecode implica la suspensión de clases programadas, ya que se menciona que el paro podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode convocó un paro nacional de 24 horas para el 30 de octubre, exigiendo mejoras en salud y recursos para la educación, con movilizaciones en varias ciudades del país.",2025-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",magisterio colombiano paro 2023,2025-11-04 23:36:39,Infobae
Anuncian nuevo paro nacional en Colombia: la movilidad se vería impactada por convocatoria de maestros,Red+ Noticias,Hace 1 mes,https://redmas.com.co/colombia/Anuncian-nuevo-paro-nacional-en-Colombia-la-movilidad-se-veria-impactada-por-convocatoria-de-maestros-20251002-0032.html&ved=2ahUKEwjBrfvyl9qQAxWalJUCHdEKIn0QxfQBegQIChAC&usg=AOvVaw3fKTmO8Rov11hHTm4g-hLI,False,False,False,True,,['Magisterio'],Inconformidades del Magisterio.,,"No se menciona la suspensión de clases, solo se habla de una manifestación de 24 horas.",Docentes del Magisterio realizarán una manifestación de 24 horas en Colombia para expresar sus inconformidades.,,manifestación,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Docentes y miembros del Magisterio saldrán a las calles a manifestar sus inconformidades durante 24 horas, según la gran convocatoria del Paro Nacional...",magisterio colombiano paro 2023,2025-11-04 23:36:39,media
¿Petro anunció veladamente el fin del Fomag y del régimen exceptuado del magisterio? Algunos sectores piden,Más Colombia,Hace 1 mes,https://mascolombia.com/fin-del-fomag-y-del-regimen-del-magisterio/amp/&ved=2ahUKEwjBrfvyl9qQAxWalJUCHdEKIn0QxfQBegQIBBAC&usg=AOvVaw2IfjcuQhpvVaB4LG1EeTSd,False,False,False,True,,[],Preocupaciones sobre el futuro del Fomag y el régimen exceptuado del magisterio.,,"No se menciona la suspensión de clases, solo se habla de una alerta en el magisterio por declaraciones del presidente.",El magisterio colombiano está en alerta por declaraciones del presidente Petro que amenazan el Fomag.,,alerta,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","El magisterio colombiano está en alerta tras las declaraciones del presidente Petro que ponen en riesgo la existencia del Fomag, patrimonio histórico...",magisterio colombiano paro 2023,2025-11-04 23:36:39,media
"Maestros de nuevo se van a paro, impactará en tres regiones, vea las razones y fechas",La Patria,Hace 2 meses,https://www.lapatria.com/educacion/maestros-de-nuevo-se-van-paro-impactara-en-tres-regiones-vea-las-razones-y-fechas&ved=2ahUKEwjBrfvyl9qQAxWalJUCHdEKIn0QxfQBegQICRAC&usg=AOvVaw2qA5mEDMrVi2aGzWQ_nyKV,True,True,False,True,,[],Demandas relacionadas con la salud y la vida de los docentes.,,"Se menciona un 'Paro Regional' que implica la suspensión de clases programadas, lo que cumple con la definición de un paro docente verdadero.","Los maestros se preparan para un paro regional que afectará a tres regiones, con demandas centradas en la salud y la vida.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","En esta ocasión, los sindicatos de maestros se unirán para el que llaman Paro Regional por la salud y por la vida, de acuerdo con lo aprobado el viernes 22...",magisterio colombiano paro 2023,2025-11-04 23:36:39,media
Gobierno y sindicatos acuerdan aumento salarial para maestros: este será el porcentaje,ELTIEMPO.COM,Hace 4 meses,https://www.eltiempo.com/vida/educacion/gobierno-y-sindicatos-acuerdan-aumento-salarial-para-maestros-este-sera-el-porcentaje-3468131&ved=2ahUKEwjBrfvyl9qQAxWalJUCHdEKIn0QxfQBegQIAxAC&usg=AOvVaw1AA9SmAB9_0FpiK6Mwr1c6,False,False,False,True,,[],Incremento salarial para maestros.,,"No se menciona ninguna suspensión de clases, sino un acuerdo sobre aumento salarial.",El Ministerio de Educación anunció un aumento salarial para maestros tras negociaciones con los sindicatos.,,negociación salarial,"{'pais': 'Colombia', 'ciudad': None}",El Ministerio de Educación anunció el incremento como parte de una negociación con los docentes.,magisterio colombiano paro 2023,2025-11-04 23:36:39,media
Gobierno nacional y sindicatos del sector educación lograron acuerdo tras advertencia de paro nacional,Infobae,Hace 4 meses,https://www.infobae.com/colombia/2025/07/02/gobierno-nacional-y-sindicatos-del-sector-educacion-lograron-acuerdo-tras-advertencia-de-paro-nacional/&ved=2ahUKEwjBrfvyl9qQAxWalJUCHdEKIn0QxfQBegQIBhAC&usg=AOvVaw33P6LBmUM4uEUnlvzGqM_B,False,False,False,True,,"['Sintrenal', 'Fecode', 'Usdidea', 'Sindodic', 'Fendidoc', 'Fedetco', 'Utradec']",Inconformidades por el incumplimiento de compromisos sobre homologación y nivelación salarial.,,"No se llevó a cabo el paro nacional indefinido previsto, ya que se alcanzó un acuerdo entre el Gobierno y los sindicatos del sector educativo. Por lo tanto, no hubo suspensión de clases.","El Gobierno y los sindicatos del sector educativo lograron un acuerdo que evita el paro nacional indefinido programado, abordando temas de nivelación salarial y otros beneficios para los docentes.",2025-07-14,paro nacional convocado (cancelado),"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El pacto incluye la creación de una mesa técnica para criterios administrativos, el fortalecimiento de la planta de personal y la participación sin...",magisterio colombiano paro 2023,2025-11-04 23:36:39,Infobae
"Maestros anuncian paro indefinido en julio y el cierre de 7.000 instituciones educativas, ¿qué pasó?",El Colombiano,Hace 4 meses,https://www.elcolombiano.com/colombia/sintrenal-paro-maestros-julio-incumplimiento-JF27889321&ved=2ahUKEwjBrfvyl9qQAxWalJUCHdEKIn0QxfQBegQIARAC&usg=AOvVaw3No4fQeECdarBr3JQHy5b7,True,True,False,True,,['Sintrenal'],Cierre de 7.000 instituciones educativas y demandas relacionadas con la educación.,,"Se trata de un paro nacional convocado por un sindicato, lo que implica la suspensión de clases programadas en las instituciones educativas.","El Sindicato de Empleados y Trabajadores de la Educación, Sintrenal, ha convocado un paro nacional de educadores para el 14 de julio, lo que resultará en el cierre de 7.000 instituciones educativas.",2023-07-14,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El Sindicato de Empleados y Trabajadores de la Educación, Sintrenal, convocó un paro nacional de educadores para este 14 de julio. La protesta, según ...",magisterio colombiano paro 2023,2025-11-04 23:36:39,Sindicato
Fecode anuncia paro por crisis en el nuevo modelo de salud del magisterio,consultorsalud,Hace 7 meses,https://consultorsalud.com/fecode-anuncia-paro-crisis-modelo-salud-magiste/&ved=2ahUKEwjBrfvyl9qQAxWalJUCHdEKIn0QxfQBegQICBAC&usg=AOvVaw06VSL57-B-9MZuAa515-J5,False,False,True,True,,['FECODE'],Cuestionamientos sobre el rol de Fecode en el nuevo modelo de salud y su impacto en la estabilidad de la salud docente.,,"No se menciona la suspensión de clases programadas, solo se habla de una veeduría que llama a un paro permanente, lo que sugiere una movilización sin interrupción de actividades educativas.","La veeduría del Magisterio ha llamado a un paro permanente, cuestionando a Fecode por su papel en el nuevo modelo de salud que afecta a los docentes.",,llamado a paro permanente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","El próximo 31 de marzo, la Federación Colombiana de Educadores (Fecode) convocará un paro nacional para protestar por las fallas en el régimen especial de...",magisterio colombiano paro 2023,2025-11-04 23:36:39,media
Fecode se une a marchas del 18 de marzo en Colombia: exigen reforma laboral y mejoras en salud,consultorsalud,Hace 7 meses,https://consultorsalud.com/fecode-marchas-del-18-de-marzo-en-colombia/&ved=2ahUKEwjBrfvyl9qQAxWalJUCHdEKIn0QxfQBegQIBxAC&usg=AOvVaw1Ao7bQ6eu_2odLu1FHe-kB,False,False,True,True,,['FECODE'],Cuestionamientos sobre el rol de FECODE en el nuevo modelo de salud y su impacto en la estabilidad de la salud docente.,,"No se menciona una suspensión de clases programadas, sino que se habla de una veeduría que llama a un paro permanente, lo que sugiere una movilización sin interrupción de actividades educativas.","La veeduría del Magisterio llama a un paro permanente, cuestionando el papel de FECODE en el nuevo modelo de salud y su efecto en la salud de los docentes.",,paro permanente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","El 18 de marzo, miles de docentes y trabajadores de diferentes sectores en Colombia saldrán a las calles en una jornada de movilización convocada por la...",magisterio colombiano paro 2023,2025-11-04 23:36:39,media
"Trabajadores anuncian toma y cierre del Ministerio de Educación, posible paro afectaría 7.500 colegios",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/trabajadores-anuncian-toma-y-cierre-del-ministerio-de-educacion-posible-paro-afectaria&ved=2ahUKEwjfoN30l9qQAxX1qpUCHVF1Nv4QxfQBegQIBBAC&usg=AOvVaw29greuHmDnIsoHylOQPx7F,True,True,False,True,3.0,[],Demandas relacionadas con la salud y la vida de los profesores.,,"Se menciona un paro de tres días que afectó a los colegios, lo que indica que hubo suspensión de clases programadas.","Se anuncia un nuevo paro que podría afectar a 7.500 colegios, tras un paro previo de tres días en el Eje Cafetero.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Después del paro de tres días (septiembre 3, 4 y 5) de los profesores en el Eje Cafetero, por la salud y la vida, se anuncia uno nuevo que afectaría a miles...",ministerio educación paro maestros 2023,2025-11-04 23:36:43,media
Minedu mejora sueldos y condiciones de más de 11 mil docentes de institutos y escuelas superiores en Perú,Infobae,Hace 2 meses,https://www.infobae.com/peru/2025/08/21/minedu-mejora-sueldos-y-condiciones-de-mas-de-11-mil-docentes-de-institutos-y-escuelas-superiores-en-peru/&ved=2ahUKEwjfoN30l9qQAxX1qpUCHVF1Nv4QxfQBegQIBxAC&usg=AOvVaw0zZ6rQhvU0yXM13rWl6nkI,False,False,False,False,,[],Mejoras salariales y condiciones laborales para docentes de institutos y escuelas superiores.,,"No se menciona ninguna suspensión de clases, sino que se habla de mejoras salariales y condiciones laborales para los docentes.","El Ministerio de Educación de Perú ha implementado un aumento salarial del 21.62% para más de 11 mil docentes, además de crear nuevas plazas y programas de capacitación.",,anuncio de mejoras salariales,"{'pais': 'Perú', 'ciudad': None, 'localidades': None}","El Ministerio de Educación (Minedu) implementó en noviembre de 2024 un aumento del 21,62 % en las remuneraciones de 11.928 docentes de institutos...",ministerio educación paro maestros 2023,2025-11-04 23:36:43,"media, Infobae"
María Fernanda Cabal le pidió al ministro de Educación garantizar el servicio educativo por paro de maestros: “7.000 colegios públicos podrían verse afectados”,Infobae,Hace 4 meses,https://www.infobae.com/colombia/2025/07/02/maria-fernanda-cabal-radico-una-solicitud-de-intervencion-al-ministro-de-educacion-para-que-garantice-servicio-educativo-por-paro-del-sintrenal/&ved=2ahUKEwjfoN30l9qQAxX1qpUCHVF1Nv4QxfQBegQIChAC&usg=AOvVaw1cJXMqlQ33OMyZvKepDLNh,True,True,False,True,,['Sintrenal'],Falta de cumplimiento de acuerdos por parte del Ministerio de Educación.,,"El paro anunciado por Sintrenal implica una huelga nacional indefinida que podría llevar a la suspensión de clases en colegios públicos, lo que cumple con la definición de un paro docente verdadero.","El sindicato Sintrenal ha convocado un paro nacional indefinido a partir del 14 de julio de 2025, lo que podría afectar a 7.000 colegios públicos en Colombia debido a incumplimientos del Ministerio de Educación.",2025-07-14,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}",La legisladora instó al jefe de la cartera de Educación a tomar medidas urgentes para asegurar el acceso a la enseñanza en instituciones públicas ante el...,ministerio educación paro maestros 2023,2025-11-04 23:36:43,Infobae
Gobierno y sindicatos acuerdan aumento salarial para maestros: este será el porcentaje,ELTIEMPO.COM,Hace 4 meses,https://www.eltiempo.com/vida/educacion/gobierno-y-sindicatos-acuerdan-aumento-salarial-para-maestros-este-sera-el-porcentaje-3468131&ved=2ahUKEwjfoN30l9qQAxX1qpUCHVF1Nv4QxfQBegQIBRAC&usg=AOvVaw2v8osNAF3T6GEYwULfkNI3,False,False,False,True,,[],Incremento salarial para maestros.,,"No se menciona la suspensión de clases, sino un acuerdo sobre aumento salarial, lo que indica que no hubo un paro docente.",El Ministerio de Educación y los sindicatos de docentes han llegado a un acuerdo sobre un aumento salarial para los maestros.,,acuerdo salarial,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",El Ministerio de Educación anunció el incremento como parte de una negociación con los docentes.,ministerio educación paro maestros 2023,2025-11-04 23:36:43,media
Gobierno nacional y sindicatos del sector educación lograron acuerdo tras advertencia de paro nacional,Infobae,Hace 4 meses,https://www.infobae.com/colombia/2025/07/02/gobierno-nacional-y-sindicatos-del-sector-educacion-lograron-acuerdo-tras-advertencia-de-paro-nacional/&ved=2ahUKEwjfoN30l9qQAxX1qpUCHVF1Nv4QxfQBegQIAhAC&usg=AOvVaw2GMBwl-hVv5zYsoBpWqbRc,False,False,False,True,,"['Sintrenal', 'FECODE', 'Usdidea', 'Sindodic', 'Fendidoc', 'Fedetco', 'Utradec']",Inconformidades por el incumplimiento de compromisos salariales y la necesidad de nivelación salarial.,,"No se llevó a cabo un paro docente, ya que se logró un acuerdo antes de la fecha programada para el paro nacional, por lo que no hubo suspensión de clases.","El Gobierno y sindicatos del sector educativo alcanzaron un acuerdo que evitó un paro nacional programado, abordando temas de nivelación salarial y otros beneficios para los docentes.",2025-07-14,negociación y acuerdo,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El pacto incluye la creación de una mesa técnica para criterios administrativos, el fortalecimiento de la planta de personal y la participación sin...",ministerio educación paro maestros 2023,2025-11-04 23:36:43,"media, Infobae"
Deuda Social 2025: Minedu destina 200 millones de soles para el pago de sentencias judiciales a docentes,Infobae,Hace 9 meses,https://www.infobae.com/peru/2025/01/30/minedu-destina-200-millones-de-soles-para-el-pago-de-sentencias-judiciales-a-profesores/&ved=2ahUKEwjfoN30l9qQAxX1qpUCHVF1Nv4QxfQBegQICBAC&usg=AOvVaw3IvX4qT31rTVKmuzF8BCkE,False,False,False,False,,[],Los docentes esperan el pago de sentencias judiciales relacionadas con la deuda social.,200000000.0,"La noticia no menciona la suspensión de clases, sino que se enfoca en el anuncio de pagos de deudas sociales a docentes, lo que no constituye un paro docente.","El Ministerio de Educación de Perú destinará 200 millones de soles para el pago de sentencias judiciales a docentes, pero no se menciona un paro o suspensión de clases.",,anuncio de pago,"{'pais': 'Perú', 'ciudad': None, 'localidades': None}",Los docentes peruanos recibieron con optimismo la transferencia oficializada por el Ministerio de Educación y manifestaron su expectativa de ser incluidos...,ministerio educación paro maestros 2023,2025-11-04 23:36:43,"media, Infobae"
Echaron a 117 docentes que faltaron más de 130 días en 2023 tras un paro,El Tribuno,Hace 9 meses,https://www.eltribuno.com/salta/2025-1-15-15-22-0-sancionan-a-docentes-que-abandonaron-las-aulas-por-mas-de-130-dias-en-2023&ved=2ahUKEwjfoN30l9qQAxX1qpUCHVF1Nv4QxfQBegQICRAC&usg=AOvVaw1-2Gt4LIWrNCVV78bwe6_A,False,False,False,False,,[],Inasistencias de docentes que llevaron a sanciones de cesantía.,,"El texto menciona un paro, pero no se indica que haya habido suspensión de clases programadas, solo se habla de inasistencias de docentes.","Se sancionó a 117 docentes por inasistencias prolongadas, pero no se menciona un paro que haya implicado la suspensión de clases.",,paro docente,"{'pais': 'Argentina', 'ciudad': None, 'localidades': []}","La Provincia resolvió aplicar la sanción de cesantía a 117 agentes del Ministerio de Educación, Cultura, Ciencia y Tecnología por inasistencias...",ministerio educación paro maestros 2023,2025-11-04 23:36:43,media
"Ministro de Educación minimiza paro nacional, pero evalúa suspensión de clases presenciales en colegios",Infobae,Hace 12 meses,https://www.infobae.com/peru/2024/10/22/ministro-de-educacion-minimiza-paro-nacional-pero-evalua-suspension-de-clases-presenciales-en-colegios/&ved=2ahUKEwjfoN30l9qQAxX1qpUCHVF1Nv4QxfQBegQIAxAC&usg=AOvVaw1H3TtAh617oPVPIqbmQxZW,True,True,False,False,,"['Universidad Nacional Mayor de San Marcos', 'Comité de Gremios de Transportistas del Perú']","El paro se convoca en respuesta a factores sociales y de inseguridad que afectan a la ciudadanía, además de demandas de diversos gremios.",,"Se confirma la suspensión de clases presenciales en universidades debido al paro nacional convocado para el 23 de octubre, lo que califica como un paro docente verdadero.","El 23 de octubre se llevará a cabo un paro nacional que incluye la suspensión de clases presenciales en universidades, con diversas organizaciones participando.",2024-10-23,paro nacional,"{'pais': 'Perú', 'ciudad': 'Lima', 'localidades': ['Lima Este', 'Lima Norte', 'Lima Sur', 'Lima Oeste', 'Lima Centro']}","El titular Morgan Quero manifestó que se reunirá con diversos gremios por la tarde, por lo que se mostró confiado que la situación se revierta para este...",ministerio educación paro maestros 2023,2025-11-04 23:36:43,"media, Infobae"
Paro nacional: ¿Habrá clases escolares este miércoles 23 de octubre? Minedu anuncia medida para Lima Metropolitana y Callao,Infobae,Hace 12 meses,https://www.infobae.com/peru/2024/10/22/paro-nacional-habra-clases-escolares-este-miercoles-23-de-octubre-drelm-anuncio-medida-para-lima-metropolitana/&ved=2ahUKEwjfoN30l9qQAxX1qpUCHVF1Nv4QxfQBegQIARAC&usg=AOvVaw2guWKsqzNnJCd7VQJWIfzh,True,True,False,False,1.0,[],Los gremios convocantes buscan que el Ejecutivo y Legislativo atiendan sus demandas frente a la creciente ola delictiva en el país.,,"El paro nacional convocado para el 23 de octubre implica la suspensión de clases en las instituciones educativas, que se llevarán a cabo de manera virtual, lo que cumple con la definición de un paro docente verdadero.","El 23 de octubre se llevará a cabo un paro nacional que afectará las clases en Lima Metropolitana y Callao, donde se implementará la modalidad virtual para garantizar la seguridad de la comunidad educativa.",2024-10-23,paro docente,"{'pais': 'Perú', 'ciudad': 'Lima', 'localidades': ['Lima Metropolitana', 'Callao']}",Dirección Regional de Educación de Lima Metropolitana y Callao se pronunciaron sobre las clases para el 23 de octubre. | Andina.,ministerio educación paro maestros 2023,2025-11-04 23:36:43,Infobae
