fuente,titulo,descripcion,fecha_publicacion,url,periodo_busqueda,fecha_extraccion
ELTIEMPO.COM,¡Pilas! Habrá manifestaciones y marchas programadas del 28 al 31 de octubre en Bogotá: conozca los horarios y puntos de concentración,La Secretaría Distrital de Gobierno anunció que se encontrará acompañando las movilizaciones.,Hace 1 semana,https://www.eltiempo.com/bogota/pilas-habra-manifestaciones-y-marchas-programadas-del-28-al-31-de-octubre-en-bogota-conozca-los-horarios-y-puntos-de-concentracion-3503719&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIBBAC&usg=AOvVaw27YrBSONwOzksPDLVQbOzP,paro maestros Bogotá 2023,2025-11-04 23:36:19
Infobae,"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",Hace 2 semanas,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIChAC&usg=AOvVaw1LOn7zHIodb_wqaX633X4B,paro maestros Bogotá 2023,2025-11-04 23:36:19
ELTIEMPO.COM,Sindicatos de maestros y trabajadores convocan a marchas el 14 de octubre en Bogotá: vías afectadas,"Mañana habrá movilizaciones de Fecode y la CUT, entre otros, por las reformas del Gobierno.",Hace 3 semanas,https://www.eltiempo.com/bogota/sindicatos-de-maestros-y-trabajadores-convocan-a-marchas-el-14-de-octubre-en-bogota-vias-afectadas-3499236&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIBxAC&usg=AOvVaw18O0CuBxKARFRsFqQwHguE,paro maestros Bogotá 2023,2025-11-04 23:36:19
Red+ Noticias,Anuncian nuevo paro nacional en Colombia: la movilidad se vería impactada por convocatoria de maestros,"Docentes y miembros del Magisterio saldrán a las calles a manifestar sus inconformidades durante 24 horas, según la gran convocatoria del Paro Nacional...",Hace 1 mes,https://redmas.com.co/colombia/Anuncian-nuevo-paro-nacional-en-Colombia-la-movilidad-se-veria-impactada-por-convocatoria-de-maestros-20251002-0032.html&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIARAC&usg=AOvVaw2AcvhePoJf5f8mIes6aSZz,paro maestros Bogotá 2023,2025-11-04 23:36:19
Valora Analitik,Fecode convoca a paro nacional de 24 horas el próximo 30 de octubre,"Estas son las razones del descontento de la Federación de Trabajadores, Fecode.",Hace 1 mes,https://www.valoraanalitik.com/fecode-convoca-a-paro-nacional-de-24-horas-el-proximo-30-de-octubre/&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIBhAC&usg=AOvVaw0eApEsENaZPbVKJIENQTHq,paro maestros Bogotá 2023,2025-11-04 23:36:19
La Patria,"Trabajadores anuncian toma y cierre del Ministerio de Educación, posible paro afectaría 7.500 colegios","Después del paro de tres días (septiembre 3, 4 y 5) de los profesores en el Eje Cafetero, por la salud y la vida, se anuncia uno nuevo que afectaría a miles...",Hace 1 mes,https://www.lapatria.com/educacion/trabajadores-anuncian-toma-y-cierre-del-ministerio-de-educacion-posible-paro-afectaria&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIBRAC&usg=AOvVaw07MUMS48Gxf6A5TVofILKi,paro maestros Bogotá 2023,2025-11-04 23:36:19
ELTIEMPO.COM,"Paro de docentes de Eje Cafetero durará 72 horas: marchas en Pereira, Armenia y Manizales, tomas en municipios y plantón en Bogotá por fallas en salud","El cese de actividades será el 3, 4 y 5 de septiembre. Sindicatos denuncian graves fallas en el sistema de salud del magisterio y exigen soluciones.",Hace 2 meses,https://www.eltiempo.com/colombia/otras-ciudades/paro-de-docentes-de-eje-cafetero-durara-72-horas-marchas-en-pereira-armenia-y-manizales-tomas-en-municipios-y-planton-en-bogota-por-fallas-en-salud-3487062&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQICBAC&usg=AOvVaw2E07-xFk5dd0pX4UuBs22Y,paro maestros Bogotá 2023,2025-11-04 23:36:19
Infobae,Secretaría de Educación reveló qué pasará con los colegios en Bogotá durante el paro nacional del 28 y 29 de mayo,"Para las jornadas de 28 y 29 de mayo de 2025 se tienen programas múltiples movilizaciones en diferentes sectores del país, siendo la capital colombiana uno...",Hace 5 meses,https://www.infobae.com/colombia/2025/05/27/secretaria-de-educacion-revelo-que-pasara-con-los-colegios-en-bogota-durante-el-paro-nacional/&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQICRAC&usg=AOvVaw2v9dzwznB7rl68I6hUsFb_,paro maestros Bogotá 2023,2025-11-04 23:36:19
360 Radio,¿Habrá clases por el Paro Nacional de este 28 y 29 de mayo?,"El paro nacional convocado por las centrales obreras CUT, CGT y CTC para el 28 y 29 de mayo de 2025 sigue en pie, pero el impacto sobre el calendario...",Hace 5 meses,https://360radio.com.co/habra-clases-por-el-paro-nacional-de-este-28-y-29-de-mayo/184753/&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIAxAC&usg=AOvVaw2vVfA2kfFu3CTnoYftIvxx,paro maestros Bogotá 2023,2025-11-04 23:36:19
ELTIEMPO.COM,"Maestros de Fecode estarán en paro de 24 horas este jueves 30 de octubre: Salud y sobrecostos del Fomag, entre las principales razones","Según Martha Alfonso, ejecutiva de Fecode, la jornada no es en contra del modelo de salud sino de la manera en que este se ha aplicado.",Hace 6 días,https://www.eltiempo.com/vida/educacion/maestros-de-fecode-estaran-en-paro-de-24-horas-este-jueves-30-de-octubre-salud-y-sobrecostsos-del-fomag-entre-las-principales-razones-3504307&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQICBAC&usg=AOvVaw2ksAkx5A773CqOhz2EuYWd,FECODE paro 2023,2025-11-04 23:36:23
El País,Fecode confirma paro nacional de 24 horas este 30 de octubre: principales causas de la movilización,"Según la organización, la manifestación se dará por las principales preocupaciones que tienen los maestros del país.",Hace 2 semanas,https://www.elpais.com.co/colombia/fecode-confirma-paro-nacional-de-24-horas-este-30-de-octubre-principales-causas-de-la-movilizacion-2217.html&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIBhAC&usg=AOvVaw0xGY3Wj_VP8brIhZTrmnTG,FECODE paro 2023,2025-11-04 23:36:23
Infobae,"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",Hace 2 semanas,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIChAC&usg=AOvVaw11QL5TKMYnWUJ3S-sqy5Xd,FECODE paro 2023,2025-11-04 23:36:23
ADN,Fecode convoca paro nacional de maestros para el 30 de octubre por crisis en el Fomag,El sindicato denuncia sobrecostos en la salud del magisterio y exige soluciones a la Fiduprevisora y a las IP.,Hace 1 mes,https://www.diarioadn.co/noticias/fecode-convoca-paro-nacional-de-maestros-para-el-30-de-octubre-por-crisis-en-el-fomag%2Barticulo%2B70360&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQICRAC&usg=AOvVaw0lN9ckg6KNQuddWsm7rW9h,FECODE paro 2023,2025-11-04 23:36:23
ELTIEMPO.COM,Fecode anuncia paro nacional de 24 horas el próximo 30 de octubre: estas son las principales razones de la manifestación,La Junta Nacional de la Federación Colombiana de Trabajadores de la Educación (Fecode) votó por amplia mayoría la convocatoria a un paro nacional del...,Hace 1 mes,https://www.eltiempo.com/vida/educacion/fecode-anuncia-paro-nacional-de-24-horas-el-proximo-30-de-octubre-estas-son-las-principales-razones-de-la-manifestacion-3496052&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIARAC&usg=AOvVaw2-1kHXUnyAf7kQd7T1eQWZ,FECODE paro 2023,2025-11-04 23:36:23
Infobae,Gobierno nacional y sindicatos del sector educación lograron acuerdo tras advertencia de paro nacional,"El pacto incluye la creación de una mesa técnica para criterios administrativos, el fortalecimiento de la planta de personal y la participación sin...",Hace 4 meses,https://www.infobae.com/colombia/2025/07/02/gobierno-nacional-y-sindicatos-del-sector-educacion-lograron-acuerdo-tras-advertencia-de-paro-nacional/&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIBBAC&usg=AOvVaw3DMMSkuUXXUAsqPZr3Qvuf,FECODE paro 2023,2025-11-04 23:36:23
consultorsalud,Fecode anuncia paro por crisis en el nuevo modelo de salud del magisterio,"El próximo 31 de marzo, la Federación Colombiana de Educadores (Fecode) convocará un paro nacional para protestar por las fallas en el régimen especial de...",Hace 7 meses,https://consultorsalud.com/fecode-anuncia-paro-crisis-modelo-salud-magiste/&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIBRAC&usg=AOvVaw0AghLnIyO-kKlqQ2In5EwT,FECODE paro 2023,2025-11-04 23:36:23
consultorsalud,Fecode se une a marchas del 18 de marzo en Colombia: exigen reforma laboral y mejoras en salud,"El 18 de marzo, miles de docentes y trabajadores de diferentes sectores en Colombia saldrán a las calles en una jornada de movilización convocada por la...",Hace 7 meses,https://consultorsalud.com/fecode-marchas-del-18-de-marzo-en-colombia/&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIBxAC&usg=AOvVaw0CIg2zO-ZAY07Q1tVq57hJ,FECODE paro 2023,2025-11-04 23:36:23
ELTIEMPO.COM,Fecode anuncia movilizaciones para este 23 de octubre en varias regiones del país: ¿por qué?,"La federación indicó que el punto de encuentro en Bogotá será en el Parque Nacional a partir de las 9:00 a. m. Además, habrá una velatón en el CNE a las...",Hace 12 meses,https://www.eltiempo.com/vida/educacion/fecode-anuncia-movilizaciones-para-este-23-de-octubre-en-varias-regiones-del-pais-por-que-3391890&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIAhAC&usg=AOvVaw2L3DtUUpxRmsVf7Kop-iXp,FECODE paro 2023,2025-11-04 23:36:23
Boyacá 7 Días,"Por culpa del paro docente de junio, hasta el 15 de julio regresarán los estudiantes de vacaciones en Boyacá",Por resolución se traslada la Semana de Desarrollo Institucional programada para el mes de diciembre y ahora se realizará del 8 al 14 de julio.,Hace 15 meses,https://boyaca7dias.com.co/2024/07/05/por-culpa-del-paro-docente-de-junio-hasta-el-15-de-julio-regresaran-los-estudiantes-de-vacaciones-en-boyaca/&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIAxAC&usg=AOvVaw1ayULyXi1ymNAKHYANB4WR,FECODE paro 2023,2025-11-04 23:36:23
La Patria,"Trabajadores anuncian toma y cierre del Ministerio de Educación, posible paro afectaría 7.500 colegios","Después del paro de tres días (septiembre 3, 4 y 5) de los profesores en el Eje Cafetero, por la salud y la vida, se anuncia uno nuevo que afectaría a miles...",Hace 1 mes,https://www.lapatria.com/educacion/trabajadores-anuncian-toma-y-cierre-del-ministerio-de-educacion-posible-paro-afectaria&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQIBBAC&usg=AOvVaw2zQCjiAD9QLtGl8owV6iCg,huelga de profesores Colombia 2023,2025-11-04 23:36:28
Infobae,María Fernanda Cabal le pidió al ministro de Educación garantizar el servicio educativo por paro de maestros: “7.000 colegios públicos podrían verse afectados”,La legisladora instó al jefe de la cartera de Educación a tomar medidas urgentes para asegurar el acceso a la enseñanza en instituciones públicas ante el...,Hace 4 meses,https://www.infobae.com/colombia/2025/07/02/maria-fernanda-cabal-radico-una-solicitud-de-intervencion-al-ministro-de-educacion-para-que-garantice-servicio-educativo-por-paro-del-sintrenal/&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQICBAC&usg=AOvVaw28iOok3HRgtbCl5ztwzPaJ,huelga de profesores Colombia 2023,2025-11-04 23:36:28
EL PAÍS,Los conflictos sociales paralizan a Panamá,"Panamá vive estos días una crisis nunca vista desde el retorno de la democracia en 1989. A finales de abril, sindicatos obreros y gremios docentes iniciaron...",Hace 5 meses,https://elpais.com/america/2025-05-29/los-conflictos-sociales-paralizan-a-panama.html&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQIChAC&usg=AOvVaw2MvgstkqIcTnL_oqsnWkhN,huelga de profesores Colombia 2023,2025-11-04 23:36:28
Radio Nacional de Colombia,"Paro nacional 28 y 29 mayo: quiénes, dónde y por qué marchan en Colombia","Este 28 y 29 de mayo de 2025, Colombia se prepara para un paro nacional en rechazo al hundimiento de la consulta popular y la reforma laboral.",Hace 5 meses,https://www.radionacional.co/actualidad/paro-nacional-28-y-29-mayo-quienes-donde-y-por-que-marchan-en-colombia&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQIBhAC&usg=AOvVaw0rrIw2_1-I0xnkBuy2BW99,huelga de profesores Colombia 2023,2025-11-04 23:36:28
La Silla Vacía,Paros de maestros: la tensión entre la protesta y la educación en Bogotá,"Este jueves, los maestros de colegios públicos en Bogotá volvieron a las calles. Protestaron contra lo que ven como una persecución por parte de la...",Hace 6 meses,https://www.lasillavacia.com/silla-nacional/paros-de-maestros-la-tension-entre-la-protesta-y-la-educacion-en-bogota/&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQIAhAC&usg=AOvVaw2PjqPZWTvM85oN3heT7Yjy,huelga de profesores Colombia 2023,2025-11-04 23:36:28
consultorsalud,Fecode anuncia paro por crisis en el nuevo modelo de salud del magisterio,"El próximo 31 de marzo, la Federación Colombiana de Educadores (Fecode) convocará un paro nacional para protestar por las fallas en el régimen especial de...",Hace 7 meses,https://consultorsalud.com/fecode-anuncia-paro-crisis-modelo-salud-magiste/&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQIBRAC&usg=AOvVaw1z-wLP_wsz_tdNprOxEIqt,huelga de profesores Colombia 2023,2025-11-04 23:36:28
RCR Peru,SUTEP INICIARÁ HUELGA ESCALONADA EL 16 DE OCTUBRE ANTE LA DESATENCIÓN DEL GOBIERNO EN RESOLVER LAS DEMANDAS DEL SECTOR EDUCACIÓN,"RCR, 22 de setiembre de 2024.- El secretario general del Sutep, Lucio Castro, informó que el magisterio peruano iniciará el 16 de octubre una huelga...",Hace 13 meses,https://www.rcrperu.com/sutep-iniciara-huelga-escalonada-el-16-de-octubre-ante-la-desatencion-del-gobierno-en-resolver-las-demandas-del-sector-educacion/&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQIAxAC&usg=AOvVaw1mtGTPTN63VzErm6IO6hL7,huelga de profesores Colombia 2023,2025-11-04 23:36:28
Universidad de los Andes,Paro camionero 2024: análisis desde lo económico y lo político,"Cuatro profesores de Uniandes, Hernando Zuleta, Marc Hofstetter, Laura Wills y Juan Carlos Rodríguez Raga, hacen un análisis en lo económico y político del...",Hace 14 meses,https://www.uniandes.edu.co/es/noticias/economia-y-negocios/paro-camionero-2024-analisis-desde-lo-economico-y-lo-politico&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQIARAC&usg=AOvVaw2G9ESgB2AcplDZB0AK22y8,huelga de profesores Colombia 2023,2025-11-04 23:36:28
Infobae,"María Fernanda Cabal propuso, otra vez, ley que busca proteger el derecho a la educación sobre las marchas: esto dijo",La senadora argumenta que las huelgas de los docentes provocaron retrasos significativos en el proceso educativo de millones de niños en Colombia.,Hace 14 meses,https://www.infobae.com/colombia/2024/08/21/maria-fernanda-cabal-propuso-otra-vez-ley-que-busca-proteger-el-derecho-a-la-educacion-sobre-las-marchas-esto-dijo/&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQICRAC&usg=AOvVaw1hW3AKJn-s68W02WpFGNaU,huelga de profesores Colombia 2023,2025-11-04 23:36:28
El Colombiano,Se levanta el paro de maestros tras el hundimiento de la reforma a la educación | El Colombiano,"La Federación Colombiana de Educadores (Fecode) informó este jueves 20 de junio que se levantaba el paro de maestros, tras el hundimiento de la reform...",Hace 16 meses,https://www.elcolombiano.com/colombia/fecode-levanta-el-paro-de-maestros-EP24819159&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQIBxAC&usg=AOvVaw0qCybQozNnBH3kk9kpY5QB,huelga de profesores Colombia 2023,2025-11-04 23:36:28
Diario Público,"La negociación del Estatuto Docente llega con casi dos décadas de retraso y con el profesorado al límite: ""Si hace falta nos movilizaremos""",El Ministerio de Educación y los sindicatos volverán a retomar este martes el acuerdo sobre el marco normativo que regula las condiciones laborales y...,Hace 1 mes,https://www.publico.es/sociedad/educacion/negociacion-estatuto-docente-llega-casi-dos-decadas-retraso-profesorado-limite-falta-movilizaremos.html&ved=2ahUKEwjJyMfvl9qQAxXOq5UCHZR-BqwQxfQBegQICRAC&usg=AOvVaw0yHpnRWVlUSwCQrGwqMMll,protestas docentes educación 2023,2025-11-04 23:36:32
Infobae,¿Quién es el maestro Esteban de Mexicali y por qué será sentenciado?,"Tras más de siete horas de audiencia, y en medio de movilizaciones y protestas que congregaron a cientos de maestros en las afueras del tribunal,...",Hace 4 meses,https://www.infobae.com/mexico/2025/07/04/quien-es-el-maestro-esteban-de-mexicali-y-por-que-sera-sentenciado/&ved=2ahUKEwjJyMfvl9qQAxXOq5UCHZR-BqwQxfQBegQIARAC&usg=AOvVaw2sFEZNSgjn8hjScdZJxymO,protestas docentes educación 2023,2025-11-04 23:36:32
Página | 12,Educación cesanteó a más de cien docentes que protestaban en la plaza,La decisión se tomó tras finalizar el sumario administrativo que se inició en enero de 2024. Involucra a docentes que mantienen una protesta pacífica po...,Hace 9 meses,https://www.pagina12.com.ar/797242-educacion-cesanteo-a-mas-de-cien-docentes-que-protestaban-en&ved=2ahUKEwjJyMfvl9qQAxXOq5UCHZR-BqwQxfQBegQIChAC&usg=AOvVaw2IkCzlncgozW5e0Psit0sn,protestas docentes educación 2023,2025-11-04 23:36:32
NTR Zacatecas,Moviliza a padres la falta de maestros,GUADALUPE. La falta de maestros e incluso de intendentes en dos escuelas movilizó a padres de familia este jueves. Mientras en la primaria Lázaro Cárdenas...,Hace 14 meses,https://ntrzacatecas.com/2024/08/moviliza-a-padres-la-falta-de-maestros/&ved=2ahUKEwjJyMfvl9qQAxXOq5UCHZR-BqwQxfQBegQIBxAC&usg=AOvVaw1yyXYS0E3kuJb2HZ2dl-iJ,protestas docentes educación 2023,2025-11-04 23:36:32
El Nuevo Diario (República Dominicana),ADP inicia protesta frente al Ministerio de Educación en demanda de aumento salarial,"EL NUEVO DIARIO, SANTO DOMINGO.- Desde tempranas horas de este martes, cientos de maestros de la Asociación Dominicana de Profesores, (ADP) iniciaron una...",Hace 18 meses,https://elnuevodiario.com.do/adp-inicia-protesta-pacifica-frente-al-ministerio-de-educacion-en-demanda-de-aumento-salarial/&ved=2ahUKEwjJyMfvl9qQAxXOq5UCHZR-BqwQxfQBegQIBRAC&usg=AOvVaw3eeMwjMIzxHIUPFsUh3lsR,protestas docentes educación 2023,2025-11-04 23:36:32
Infobae,Sigue la toma de la Secretaría de Educación de Bogotá: protestas de profesores impiden el ingreso al lugar,Desde el martes 13 de febrero un grupo de maestros desvinculados de la SED se tomaron la sede en Bogotá.,Hace 20 meses,https://www.infobae.com/colombia/2024/02/14/la-secretaria-de-educacion-de-bogota-esta-cerrada-protestas-de-profesores-impiden-el-ingreso-al-lugar/&ved=2ahUKEwjJyMfvl9qQAxXOq5UCHZR-BqwQxfQBegQIBBAC&usg=AOvVaw0y7fFIb2VH7YIkKCEkSO7M,protestas docentes educación 2023,2025-11-04 23:36:32
Global Voices en Español,Docentes invisibles: Gobierno venezolano eclipsa protestas docentes con propaganda digital,Trabajadores públicos liderados por el sindicato docente han estado reclamando sus derechos laborales durante años sin recibir respuesta del Gobierno.,Hace 20 meses,https://es.globalvoices.org/2024/02/08/docentes-invisibles-gobierno-venezolano-eclipsa-protestas-docentes-con-propaganda-digital/&ved=2ahUKEwjJyMfvl9qQAxXOq5UCHZR-BqwQxfQBegQIAxAC&usg=AOvVaw0FSJSSKbzb-BUCaj8KbnXP,protestas docentes educación 2023,2025-11-04 23:36:32
Medianalisis,Docentes ignorados: la protesta se mantiene en pleno año electoral,"Los trabajadores públicos, liderados por el gremio docente, llevan años exigiendo sus derechos laborales sin respuesta estatal. La protesta gremial sigue...",Hace 21 meses,https://www.medianalisis.org/docentes-ignorados-la-protesta-se-mantiene-en-pleno-ano-electoral/&ved=2ahUKEwjJyMfvl9qQAxXOq5UCHZR-BqwQxfQBegQIAhAC&usg=AOvVaw1hZ-Zp47gGZAx0J-AOU7Qh,protestas docentes educación 2023,2025-11-04 23:36:32
Efecto Cocuyo,Maestros venezolanos se concentrarán en Plaza Morelos el lunes 15 de enero para protestar por salario digno,Los maestros venezolanos se concentrarán frente a la Defensoría del Pueblo desde las 9:30 de la mañana del lunes 15 de enero.,Hace 21 meses,https://efectococuyo.com/la-humanidad/maestros-venezolanos-se-concentraran-en-plaza-morelos-el-lunes-15-de-enero-para-protestar-por-salario-digno/&ved=2ahUKEwjJyMfvl9qQAxXOq5UCHZR-BqwQxfQBegQICBAC&usg=AOvVaw2jSvXWeEjChfhKNfUE-Py-,protestas docentes educación 2023,2025-11-04 23:36:32
eldiario.com,Docentes marcharán el 15 de enero: ¿cuáles serán los puntos de concentración en Caracas?,"Este jueves 11 de enero, los docentes convocaron a unas protestas para el 15 de enero con motivo del Día del Maestro.",Hace 21 meses,https://eldiario.com/2024/01/11/docentes-marcha-15-de-enero-puntos-concentracion-en-caracas/&ved=2ahUKEwjJyMfvl9qQAxXOq5UCHZR-BqwQxfQBegQIBhAC&usg=AOvVaw20UMJlQMEDxgfBTYicLP_L,protestas docentes educación 2023,2025-11-04 23:36:32
Radio Nacional de Colombia,Bicitaxistas de Bogotá dicen que regulación pone en riesgo su sustento,"Bogotá vivió este martes un paro de bicitaxistas en el sector de Patio Bonito, en el suroccidente de la ciudad. La mayoría de los manifestantes son...",Hace 2 meses,https://www.radionacional.co/noticias-colombia/bicitaxistas-de-bogota-dicen-que-regulacion-pone-en-riesgo-su-sustento&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQICBAC&usg=AOvVaw36WN_Nle0QUUZGdoepbas2,ADE Bogotá paro 2023,2025-11-04 23:36:35
Infobae,Gustavo Petro confirmó su presencia en la movilización del 11 de junio en Cali: “El pueblo no se rinde”,"El anuncio de las marchas lo dio a conocer el presidente de la Central Unitaria de Trabajadores (CUT), Fabio Arias.",Hace 5 meses,https://www.infobae.com/colombia/2025/06/05/gustavo-petro-confirmo-su-presencia-en-la-movilizacion-del-11-de-junio-en-cali-el-pueblo-no-se-rinde/&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQICRAC&usg=AOvVaw1YuRqYkVOazgyF6KaTw9b-,ADE Bogotá paro 2023,2025-11-04 23:36:35
Bogota.gov.co,Bloqueos TransMilenio este jueves afectaron a 1.800.000 personas: Alcalde Galán,El Distrito destacó el buen comportamiento de la mayoría de ciudadanos que decidieron salir a marchar ante la convocatoria de Paro Nacional.,Hace 5 meses,https://bogota.gov.co/mi-ciudad/gobierno/en-bogota-paro-nacional-se-registraron-cinco-bloqueos-transmilenio&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIChAC&usg=AOvVaw3UwWbouNCvSdrbCSk0s2kb,ADE Bogotá paro 2023,2025-11-04 23:36:35
Infobae,Paro Nacional: todo lo que debe saber sobre las movilizaciones del 28 y 29 de mayo en Bogotá,La Secretaría de Gobierno coordina un dispositivo que incluye la participación de la Policía Metropolitana y otras instituciones para asegurar el respeto a...,Hace 5 meses,https://www.infobae.com/colombia/2025/05/28/paro-nacional-todo-lo-que-debe-saber-sobre-las-movilizaciones-del-28-y-29-de-mayo-en-bogota/&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIAxAC&usg=AOvVaw0nL5O65FI8ynvpIFtCC65C,ADE Bogotá paro 2023,2025-11-04 23:36:35
Bogota.gov.co,Así está la movilidad en Bogotá por manifestaciones hoy sábado 23 de noviembre,Para este sábado 23 de noviembre se convocaron a diferentes marchas que tienen como punto de concentración la Plaza de Bolívar.,Hace 11 meses,https://bogota.gov.co/mi-ciudad/movilidad/movilidad-en-bogota-tras-manifestaciones-este-noviembre-2023-de-2024&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIBxAC&usg=AOvVaw0GTjwTQVk4c9zMoZ02upGR,ADE Bogotá paro 2023,2025-11-04 23:36:35
Bogota.gov.co,Bogotá registra la tasa de desempleo más baja en los últimos ocho años,"La tasa de desempleo en la ciudad se ubicó en 9,3 % para el trimestre julio-septiembre de 2024, unas 101.000 personas se ocuparon.",Hace 12 meses,https://bogota.gov.co/mi-ciudad/desarrollo-economico/bogota-registra-la-tasa-de-desempleo-mas-baja-en-los-ultimos-ocho-anos&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIBRAC&usg=AOvVaw1XJkEYKNuas8TQyY0u2n9T,ADE Bogotá paro 2023,2025-11-04 23:36:35
Infobae,"Taxistas convocaron a paro en 13 ciudades del país, estos son los puntos de concentración","El líder gremial en Bogotá, Hugo Ospina, afirmó que desconoce quién está invitando a las movilizaciones del 12 de septiembre.",Hace 13 meses,https://www.infobae.com/colombia/2024/09/11/taxistas-convocaron-a-paro-en-13-ciudades-del-pais-estos-son-los-puntos-de-concentracion/&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIBBAC&usg=AOvVaw1gfLS9WDvsXmaIb9bXA-Io,ADE Bogotá paro 2023,2025-11-04 23:36:35
EL PAÍS,El paro de camioneros por el alza del diésel enfrenta a Petro con su pasado,"El presidente de Colombia incentivó la movilización social como gran estrategia de oposición a su antecesor, el conservador Iván Duque.",Hace 14 meses,https://elpais.com/america-colombia/2024-09-04/el-paro-de-camioneros-por-el-alza-del-diesel-enfrenta-a-petro-con-su-pasado.html&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIAhAC&usg=AOvVaw0jPDzJEM4hi1P76HKPwe-1,ADE Bogotá paro 2023,2025-11-04 23:36:35
ELTIEMPO.COM,"Fecode: ¿Por qué la evaluación docente divide a Gobierno y profesores, al punto de convocar a un primer paro nacional permanente en dos años?","El magisterio se alista para iniciar un paro permanente desde el 12 de junio. Mineducación, entre tanto, explica los alcances de la propuesta de evaluación...",Hace 16 meses,https://www.eltiempo.com/vida/educacion/fecode-por-que-la-evaluacion-docente-divide-a-gobierno-y-profesores-al-punto-de-convocar-a-un-primer-paro-nacional-en-dos-anos-3351466&ved=2ahUKEwjTtKnxl9qQAxVKlZUCHaPEGicQxfQBegQIARAC&usg=AOvVaw1sgEkE-lWd1GC5NI0DOCm0,ADE Bogotá paro 2023,2025-11-04 23:36:35
